original,augmented,selfies
CC(=O)Cn1nc([N+](=O)[O-])cc1C(=O)Nc1cc(C)[nH]n1,O=C(C)Cn1nc([N+](=O)[O-])cc1C(Nc1n[nH]c(C)c1)=O,[O][=C][Branch1][C][C][C][N][N][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][C][Branch1][N][N][C][=N][NH1][C][Branch1][C][C][=C][Ring1][=Branch1][=O]
Cc1nc2nc(N3C(=O)CCC3=O)nn2c([O-])c1C,n1c(N2C(=O)CCC2=O)nc2nc(C)c(C)c([O-])n12,[N][=C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][N][=C][N][=C][Branch1][C][C][C][Branch1][C][C][=C][Branch1][C][O-1][N][Ring2][Ring1][Ring1][Ring1][=Branch2]
Cc1nc2nc(N3C(=O)CCC3=O)nn2c([O-])c1C,n12c([O-])c(C)c(C)nc1nc(N1C(=O)CCC1=O)n2,[N][C][Branch1][C][O-1][=C][Branch1][C][C][C][Branch1][C][C][=N][C][Ring1][=Branch2][=N][C][Branch1][N][N][C][=Branch1][C][=O][C][C][C][Ring1][=Branch1][=O][=N][Ring2][Ring1][Ring1]
[O-]C1=c2ncn(COCCO)c2=NC2=NC[N@@H+](CCCc3ccco3)CN21,C1N=C2N=c3c(ncn3COCCO)=C([O-])N2C[N@@H+]1CCCc1occc1,[C][N][=C][N][=C][C][Branch1][O][N][=C][N][Ring1][Branch1][C][O][C][C][O][=C][Branch1][C][O-1][N][Ring1][#C][C][N@@H1+1][Ring2][Ring1][Ring1][C][C][C][C][O][C][=C][C][=Ring1][Branch1]
[O-]C1=c2ncn(COCCO)c2=NC2=NC[N@@H+](CCCc3ccco3)CN21,c12n(COCCO)cnc1=C([O-])N1C(=NC[N@@H+](CCCc3occc3)C1)N=2,[C][N][Branch1][=Branch1][C][O][C][C][O][C][=N][C][Ring1][#Branch2][=C][Branch1][C][O-1][N][C][=Branch2][Ring1][Ring1][=N][C][N@@H1+1][Branch1][O][C][C][C][C][O][C][=C][C][=Ring1][Branch1][C][Ring1][=C][N][=Ring2][Ring1][O]
Cc1ccn2c(=O)c(C(=O)NCC[NH+](C)C)c([O-])nc2c1,C(CNC(c1c(=O)n2c(cc(C)cc2)nc1[O-])=O)[NH+](C)C,[C][Branch2][Ring1][#C][C][N][C][Branch2][Ring1][Branch2][C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][C][=Ring1][N][O-1][=O][NH1+1][Branch1][C][C][C]
Cc1ccn2c(=O)c(C(=O)NCC[NH+](C)C)c([O-])nc2c1,C(=O)(c1c([O-])nc2n(ccc(C)c2)c1=O)NCC[NH+](C)C,[C][=Branch1][C][=O][Branch2][Ring1][Branch2][C][=C][Branch1][C][O-1][N][=C][N][Branch1][#Branch2][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][Ring1][N][=O][N][C][C][NH1+1][Branch1][C][C][C]
Cc1ccc(Cn2ncc3ccc(C(=O)NCc4cccnc4)cc32)cc1,c1(C)ccc(Cn2ncc3ccc(C(NCc4cnccc4)=O)cc23)cc1,[C][Branch1][C][C][=C][C][=C][Branch2][Ring1][S][C][N][N][=C][C][=C][C][=C][Branch1][#C][C][Branch1][O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][=O][C][=C][Ring2][Ring1][Ring1][Ring1][S][C][=C][Ring2][Ring1][O]
Cc1ccc(Cn2ncc3ccc(C(=O)NCc4cccnc4)cc32)cc1,N(C(c1cc2n(Cc3ccc(C)cc3)ncc2cc1)=O)Cc1cccnc1,[N][Branch2][Ring1][P][C][Branch2][Ring1][N][C][=C][C][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][=C][C][=Ring1][=N][C][=C][Ring1][P][=O][C][C][=C][C][=C][N][=C][Ring1][=Branch1]
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ncn[nH]1,c12ccccc1C(=O)N(CC(=O)Nc1[nH]ncn1)C2=O,[C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=C][C][C][=Branch1][C][=O][N][C][NH1][N][=C][N][=Ring1][Branch1][C][Ring2][Ring1][Ring1][=O]
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ncn[nH]1,c1cccc2c1C(=O)N(CC(=O)Nc1ncn[nH]1)C2=O,[C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=C][C][C][=Branch1][C][=O][N][C][=N][C][=N][NH1][Ring1][Branch1][C][Ring1][#C][=O]
N#CC1=C(N)Oc2c(oc(CO)cc2=O)[C@@H]1c1ccc(O)c(O)c1,C1(C#N)=C(N)Oc2c(oc(CO)cc2=O)[C@@H]1c1ccc(O)c(O)c1,[C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][C][=C][Branch1][N][O][C][Branch1][Ring1][C][O][=C][C][Ring1][Branch2][=O][C@@H1][Ring1][S][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2]
N#CC1=C(N)Oc2c(oc(CO)cc2=O)[C@@H]1c1ccc(O)c(O)c1,N#CC1=C(N)Oc2c(=O)cc(CO)oc2[C@@H]1c1ccc(O)c(O)c1,[N][#C][C][=C][Branch1][C][N][O][C][C][=Branch1][C][=O][C][=C][Branch1][Ring1][C][O][O][C][=Ring1][=Branch2][C@@H1][Ring1][=C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2]
O=c1c2cnc3ncnn3c2ccn1CCc1c[nH]c[nH+]1,c1(CCn2c(=O)c3c(n4c(nc3)ncn4)cc2)c[nH]c[nH+]1,[C][Branch2][Ring1][=N][C][C][N][C][=Branch1][C][=O][C][=C][Branch1][=C][N][C][Branch1][Branch1][N][=C][Ring1][=Branch1][=N][C][=N][Ring1][#Branch1][C][=C][Ring1][=C][=C][NH1][C][=NH1+1][Ring2][Ring1][Branch1]
O=c1c2cnc3ncnn3c2ccn1CCc1c[nH]c[nH+]1,n1cnc2ncc3c(ccn(CCc4[nH+]c[nH]c4)c3=O)n12,[N][=C][N][=C][N][=C][C][=C][Branch2][Ring1][Ring1][C][=C][N][Branch1][#Branch2][C][C][C][NH1+1][=C][NH1][C][=Ring1][Branch1][C][Ring1][=N][=O][N][Ring2][Ring1][Branch1][Ring2][Ring1][C]
Cc1nn(-c2ccccc2)c(C)c1C(N)=O,c1(-n2nc(C)c(C(=O)N)c2C)ccccc1,[C][Branch2][Ring1][Ring1][N][N][=C][Branch1][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][S]
Cc1nn(-c2ccccc2)c(C)c1C(N)=O,c1(-n2c(C)c(C(N)=O)c(C)n2)ccccc1,[C][Branch2][Ring1][Branch1][N][C][Branch1][C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Branch1][C][C][=N][Ring1][#Branch2][=C][C][=C][C][=C][Ring1][S]
NS(=O)(=O)c1ccc(CC[NH2+][C@H]2CC(=O)N(Cc3cccs3)C2=O)cc1,O=C1N(Cc2sccc2)C(=O)[C@@H]([NH2+]CCc2ccc(S(=O)(N)=O)cc2)C1,[O][=C][N][Branch1][=Branch2][C][C][S][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][=Branch1][NH2+1][C][C][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][Branch1][C][N][=O][C][=C][Ring1][#Branch2][C][Ring2][Ring1][=Branch2]
NS(=O)(=O)c1ccc(CC[NH2+][C@H]2CC(=O)N(Cc3cccs3)C2=O)cc1,C(c1ccc(S(=O)(N)=O)cc1)C[NH2+][C@@H]1C(=O)N(Cc2sccc2)C(=O)C1,[C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][Branch1][C][N][=O][C][=C][Ring1][#Branch2][C][NH2+1][C@@H1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][S][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][C][Ring1][=N]
O=C(Nc1ccccc1C(=O)[O-])c1cccc(-n2cnnc2)n1,c1cc(C([O-])=O)c(NC(=O)c2nc(-n3cnnc3)ccc2)cc1,[C][=C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][C][=N][C][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][=C][C][=C][Ring1][O][C][=C][Ring2][Ring1][#Branch1]
O=C(Nc1ccccc1C(=O)[O-])c1cccc(-n2cnnc2)n1,C(Nc1ccccc1C(=O)[O-])(c1cccc(-n2cnnc2)n1)=O,[C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][Branch2][N][C][=N][N][=C][Ring1][Branch1][=N][Ring1][O][=O]
Cc1cn2c(=O)c(C(=O)NCc3cccnc3)cnc2s1,O=c1c(C(=O)NCc2cccnc2)cnc2sc(C)cn21,[O][=C][C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][N][=C][S][C][Branch1][C][C][=C][N][Ring1][=Branch1][Ring2][Ring1][Ring2]
Cc1cn2c(=O)c(C(=O)NCc3cccnc3)cnc2s1,c1ccncc1CNC(=O)c1c(=O)n2cc(C)sc2nc1,[C][=C][C][=N][C][=C][Ring1][=Branch1][C][N][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][C][=C][Branch1][C][C][S][C][Ring1][=Branch1][=N][C][=Ring1][O]
Cn1c(=O)[n-]c2nnc(-c3ccccn3)nc2c1=O,c1cnc(-c2nnc3c(c(=O)n(C)c(=O)[n-]3)n2)cc1,[C][=C][N][=C][Branch2][Ring1][#Branch2][C][=N][N][=C][C][Branch1][S][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N-1][Ring1][=Branch2][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring1]
Cn1c(=O)[n-]c2nnc(-c3ccccn3)nc2c1=O,n1nc2[n-]c(=O)n(C)c(=O)c2nc1-c1ccccn1,[N][=N][C][N-1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][=Branch2][N][=C][Ring1][=N][C][=C][C][=C][C][=N][Ring1][=Branch1]
CN(C)C(=O)c1cn(C2CN([S@@+](=O)([OH2+])Cc3ccccc3)C2)nn1,C1(n2cc(C(=O)N(C)C)nn2)CN([S@+]([OH2+])(=O)Cc2ccccc2)C1,[C][Branch2][Ring1][Ring1][N][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][N][=N][Ring1][#Branch2][C][N][Branch1][P][S@+1][Branch1][C][OH2+1][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Branch2]
CN(C)C(=O)c1cn(C2CN([S@@+](=O)([OH2+])Cc3ccccc3)C2)nn1,c1cc(C[S@@+](N2CC(n3cc(C(N(C)C)=O)nn3)C2)([OH2+])=O)ccc1,[C][=C][C][Branch2][Ring2][Branch1][C][S@@+1][Branch2][Ring1][N][N][C][C][Branch2][Ring1][Ring1][N][C][=C][Branch1][#Branch2][C][Branch1][=Branch1][N][Branch1][C][C][C][=O][N][=N][Ring1][#Branch2][C][Ring1][=C][Branch1][C][OH2+1][=O][=C][C][=C][Ring2][Ring1][Branch2]
CC(=O)Cn1nc(-c2ccccc2)cc1-c1ccccc1,c1cc(-c2cc(-c3ccccc3)nn2CC(C)=O)ccc1,[C][=C][C][Branch2][Ring1][Branch2][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][Ring1][O][C][C][Branch1][C][C][=O][=C][C][=C][Ring2][Ring1][Branch1]
CC(=O)Cn1nc(-c2ccccc2)cc1-c1ccccc1,n1(CC(=O)C)c(-c2ccccc2)cc(-c2ccccc2)n1,[N][Branch1][#Branch1][C][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][Branch1]
N#CCCN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,C1N(C(c2[n+]([O-])onc2N)=O)CCN(CCC#N)C1,[C][N][Branch1][S][C][Branch1][N][C][=N+1][Branch1][C][O-1][O][N][=C][Ring1][=Branch1][N][=O][C][C][N][Branch1][Branch1][C][C][C][#N][C][Ring2][Ring1][Ring1]
N#CCCN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,c1(N)no[n+]([O-])c1C(N1CCN(CCC#N)CC1)=O,[C][Branch1][C][N][=N][O][N+1][Branch1][C][O-1][=C][Ring1][#Branch1][C][Branch1][#C][N][C][C][N][Branch1][Branch1][C][C][C][#N][C][C][Ring1][#Branch2][=O]
O=CN1CCN(c2c(NCc3ccco3)c(=O)c2=O)CC1,N1(C=O)CCN(c2c(NCc3occc3)c(=O)c2=O)CC1,[N][Branch1][Ring1][C][=O][C][C][N][Branch2][Ring1][=Branch1][C][=C][Branch1][#Branch2][N][C][C][O][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][C][Ring1][N][=O][C][C][Ring2][Ring1][Branch1]
O=CN1CCN(c2c(NCc3ccco3)c(=O)c2=O)CC1,c1c(CNc2c(=O)c(=O)c2N2CCN(C=O)CC2)occ1,[C][=C][Branch2][Ring1][O][C][N][C][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=Ring1][=Branch1][N][C][C][N][Branch1][Ring1][C][=O][C][C][Ring1][Branch2][O][C][=C][Ring2][Ring1][Branch1]
O=C(c1cccnc1)N1CCC[C@](F)(C(=O)NCc2ccncc2)C1,n1cc(C(=O)N2C[C@](C(=O)NCc3ccncc3)(F)CCC2)ccc1,[N][=C][C][Branch2][Ring1][S][C][=Branch1][C][=O][N][C][C@][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=N][C][=C][Ring1][=Branch1][Branch1][C][F][C][C][C][Ring1][P][=C][C][=C][Ring2][Ring1][=Branch2]
O=C(c1cccnc1)N1CCC[C@](F)(C(=O)NCc2ccncc2)C1,N(Cc1ccncc1)C([C@]1(F)CN(C(c2cnccc2)=O)CCC1)=O,[N][Branch1][#Branch2][C][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch2][Ring1][#Branch2][C@][Branch1][C][F][C][N][Branch1][=N][C][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][=O][C][C][C][Ring1][#C][=O]
Cc1sc2ncc(C(N)=O)c(=O)n2c1C,n12c(C)c(C)sc1ncc(C(N)=O)c2=O,[N][C][Branch1][C][C][=C][Branch1][C][C][S][C][Ring1][#Branch1][=N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Ring1][=C][=O]
Cc1sc2ncc(C(N)=O)c(=O)n2c1C,Cc1c(C)n2c(=O)c(C(N)=O)cnc2s1,[C][C][=C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][=Branch1][C][Branch1][C][N][=O][=C][N][=C][Ring1][#Branch2][S][Ring1][=C]
Cc1csc2ncc(C(=O)NC[C@@H]3CCCO3)c(=O)n12,c1(C)n2c(=O)c(C(NC[C@H]3OCCC3)=O)cnc2sc1,[C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][=C][C][Branch1][#Branch2][N][C][C@H1][O][C][C][C][Ring1][Branch1][=O][=C][N][=C][Ring1][S][S][C][=Ring2][Ring1][Ring2]
Cc1csc2ncc(C(=O)NC[C@@H]3CCCO3)c(=O)n12,s1c2ncc(C(=O)NC[C@H]3OCCC3)c(=O)n2c(C)c1,[S][C][=N][C][=C][Branch1][=C][C][=Branch1][C][=O][N][C][C@H1][O][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][S][C][Branch1][C][C][=C][Ring2][Ring1][Ring2]
O=C1c2ccccc2C(=O)c2nn([O-])nc21,c1cc2c(cc1)C(=O)c1c(nn([O-])n1)C2=O,[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=Branch1][=Branch2][=N][N][Branch1][C][O-1][N][=Ring1][=Branch1][C][Ring1][=N][=O]
O=C1c2ccccc2C(=O)c2nn([O-])nc21,c1ccc2c(c1)C(=O)c1c(nn([O-])n1)C2=O,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=Branch1][=Branch2][=N][N][Branch1][C][O-1][N][=Ring1][=Branch1][C][Ring1][N][=O]
Cc1csc2nc(CSc3ncn[nH]3)cc(=O)n12,c1(=O)cc(CSc2ncn[nH]2)nc2scc(C)n12,[C][=Branch1][C][=O][C][=C][Branch1][#Branch2][C][S][C][=N][C][=N][NH1][Ring1][Branch1][N][=C][S][C][=C][Branch1][C][C][N][Ring2][Ring1][C][Ring1][=Branch1]
Cc1csc2nc(CSc3ncn[nH]3)cc(=O)n12,[nH]1c(SCc2cc(=O)n3c(n2)scc3C)ncn1,[NH1][C][Branch2][Ring1][=Branch1][S][C][C][=C][C][=Branch1][C][=O][N][C][=Branch1][Ring2][=N][Ring1][#Branch1][S][C][=C][Ring1][=Branch1][C][=N][C][=N][Ring2][Ring1][C]
CNC(=O)c1nn(-c2ccc(F)cc2)nc1CO,c1c(-n2nc(CO)c(C(NC)=O)n2)ccc(F)c1,[C][=C][Branch2][Ring1][Ring2][N][N][=C][Branch1][Ring1][C][O][C][Branch1][#Branch1][C][Branch1][Ring1][N][C][=O][=N][Ring1][O][C][=C][C][Branch1][C][F][=C][Ring2][Ring1][C]
CNC(=O)c1nn(-c2ccc(F)cc2)nc1CO,Fc1ccc(-n2nc(C(NC)=O)c(CO)n2)cc1,[F][C][=C][C][=C][Branch2][Ring1][Ring2][N][N][=C][Branch1][#Branch1][C][Branch1][Ring1][N][C][=O][C][Branch1][Ring1][C][O][=N][Ring1][O][C][=C][Ring1][P]
O=C(N[C@@H]1CN(c2ccncn2)C[C@H]1CO)c1cccnc1,[C@@H]1(NC(c2cccnc2)=O)CN(c2ccncn2)C[C@H]1CO,[C@@H1][Branch1][=C][N][C][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][C][N][Branch1][=Branch2][C][=C][C][=N][C][=N][Ring1][=Branch1][C][C@H1][Ring2][Ring1][Ring2][C][O]
O=C(N[C@@H]1CN(c2ccncn2)C[C@H]1CO)c1cccnc1,c1(N2C[C@@H](CO)[C@H](NC(=O)c3cnccc3)C2)ncncc1,[C][Branch2][Ring1][O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1][C][Ring1][S][=N][C][=N][C][=C][Ring2][Ring1][=Branch1]
Cc1c(NC(=O)CCCC(=O)[O-])c(=O)n(-c2ccccc2)n1C,O=C(Nc1c(=O)n(-c2ccccc2)n(C)c1C)CCCC(=O)[O-],[O][=C][Branch2][Ring1][#Branch2][N][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][=Ring1][=N][C][C][C][C][C][=Branch1][C][=O][O-1]
Cc1c(NC(=O)CCCC(=O)[O-])c(=O)n(-c2ccccc2)n1C,O=c1c(NC(CCCC([O-])=O)=O)c(C)n(C)n1-c1ccccc1,[O][=C][C][Branch1][=C][N][C][Branch1][=Branch2][C][C][C][C][Branch1][C][O-1][=O][=O][=C][Branch1][C][C][N][Branch1][C][C][N][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1]
CCn1cc(NC(=O)c2nn(C)cc2I)c(C(N)=O)n1,n1(C)cc(I)c(C(=O)Nc2c(C(N)=O)nn(CC)c2)n1,[N][Branch1][C][C][C][=C][Branch1][C][I][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch2][=N][Ring2][Ring1][Ring2]
CCn1cc(NC(=O)c2nn(C)cc2I)c(C(N)=O)n1,c1n(CC)nc(C(=O)N)c1NC(=O)c1c(I)cn(C)n1,[C][N][Branch1][Ring1][C][C][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=Ring1][#Branch2][N][C][=Branch1][C][=O][C][C][Branch1][C][I][=C][N][Branch1][C][C][N][=Ring1][#Branch1]
O=C(NCc1cccnc1)c1cnn2c(-c3ccccc3Cl)ccnc12,c1c(-c2ccnc3c(C(NCc4cccnc4)=O)cnn23)c(Cl)ccc1,[C][=C][Branch2][Ring1][#C][C][=C][C][=N][C][=C][Branch1][#C][C][Branch1][O][N][C][C][=C][C][=C][N][=C][Ring1][=Branch1][=O][C][=N][N][Ring2][Ring1][Ring1][Ring1][#C][C][Branch1][C][Cl][=C][C][=C][Ring2][Ring1][#Branch2]
O=C(NCc1cccnc1)c1cnn2c(-c3ccccc3Cl)ccnc12,c1ncc(CNC(=O)c2cnn3c(-c4c(Cl)cccc4)ccnc32)cc1,[C][=N][C][=C][Branch2][Ring1][P][C][N][C][=Branch1][C][=O][C][C][=N][N][C][Branch1][N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][=C][C][=N][C][Ring1][=N][=Ring1][S][C][=C][Ring2][Ring1][#Branch2]
Cn1ncc(Cl)c1C(=O)NCCn1cc([N+](=O)[O-])cn1,n1(C)c(C(=O)NCCn2cc([N+]([O-])=O)cn2)c(Cl)cn1,[N][Branch1][C][C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=N][Ring1][Branch2][=C][Branch1][C][Cl][C][=N][Ring2][Ring1][Ring2]
Cn1ncc(Cl)c1C(=O)NCCn1cc([N+](=O)[O-])cn1,O=C(c1n(C)ncc1Cl)NCCn1cc([N+]([O-])=O)cn1,[O][=C][Branch1][N][C][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][Cl][N][C][C][N][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=N][Ring1][Branch2]
Cn1ccnc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,O=C(N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1)c1n(C)ccn1,[O][=C][Branch2][Ring1][O][N][C][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C][Ring1][S][C][N][Branch1][C][C][C][=C][N][=Ring1][=Branch1]
Cn1ccnc1C(=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](O)C1,O=C(c1nccn1C)N1C[C@H](O)CN(Cc2ccccc2)C(=O)C1,[O][=C][Branch1][=Branch2][C][=N][C][=C][N][Ring1][Branch1][C][N][C][C@H1][Branch1][C][O][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][S]
O=C(/N=c1/[nH]cn[nH]1)[C@@H]1CC(=O)N(c2n[nH]c3ccccc23)C1,c1c2c(ccc1)c(N1C[C@H](C(/N=c3\[nH]nc[nH]3)=O)CC1=O)n[nH]2,[C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][#Branch1][N][C][C@H1][Branch1][=N][C][Branch1][=Branch2][/N][=C][\NH1][N][=C][NH1][Ring1][Branch1][=O][C][C][Ring1][=N][=O][=N][NH1][Ring2][Ring1][=Branch1]
O=C(/N=c1/[nH]cn[nH]1)[C@@H]1CC(=O)N(c2n[nH]c3ccccc23)C1,c1c2c(ccc1)c(N1C(=O)C[C@@H](C(=O)/N=c3\[nH]nc[nH]3)C1)n[nH]2,[C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][C@@H1][Branch1][=N][C][=Branch1][C][=O][/N][=C][\NH1][N][=C][NH1][Ring1][Branch1][C][Ring1][=C][=N][NH1][Ring2][Ring1][=Branch1]
Cc1nn(C)cc1-c1cc(C(=O)NN)no1,c1(C)c(-c2cc(C(=O)NN)no2)cn(C)n1,[C][Branch1][C][C][C][Branch1][S][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][N][N][=N][O][Ring1][=Branch2][=C][N][Branch1][C][C][N][=Ring1][S]
Cc1nn(C)cc1-c1cc(C(=O)NN)no1,c1(C(NN)=O)cc(-c2cn(C)nc2C)on1,[C][Branch1][#Branch1][C][Branch1][Ring1][N][N][=O][C][=C][Branch1][N][C][=C][N][Branch1][C][C][N][=C][Ring1][=Branch1][C][O][N][=Ring1][S]
N#C[C@@H]1C(N)=Nc2ncnn2[C@H]1c1cccnc1,[C@@H]1(C#N)C(N)=Nc2ncnn2[C@H]1c1cccnc1,[C@@H1][Branch1][Ring1][C][#N][C][Branch1][C][N][=N][C][=N][C][=N][N][Ring1][Branch1][C@H1][Ring1][N][C][=C][C][=C][N][=C][Ring1][=Branch1]
N#C[C@@H]1C(N)=Nc2ncnn2[C@H]1c1cccnc1,N#C[C@H]1[C@H](c2cccnc2)n2ncnc2N=C1N,[N][#C][C@H1][C@H1][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][N][N][=C][N][=C][Ring1][Branch1][N][=C][Ring1][#C][N]
Cc1nccn1-c1ccc(N)cc1C(N)=O,O=C(N)c1cc(N)ccc1-n1ccnc1C,[O][=C][Branch1][C][N][C][=C][C][Branch1][C][N][=C][C][=C][Ring1][#Branch1][N][C][=C][N][=C][Ring1][Branch1][C]
Cc1nccn1-c1ccc(N)cc1C(N)=O,Nc1cc(C(=O)N)c(-n2ccnc2C)cc1,[N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=C][Branch1][=Branch2][N][C][=C][N][=C][Ring1][Branch1][C][C][=C][Ring1][#C]
Cc1ccc(N=[S@@](=O)([O-])c2cc3c(=O)[n-]ncn3c2)c(F)c1,O=[S@](c1cc2c(=O)[n-]ncn2c1)(=Nc1ccc(C)cc1F)[O-],[O][=S@][Branch1][P][C][C][=C][C][=Branch1][C][=O][N-1][N][=C][N][Ring1][#Branch1][C][=Ring1][#Branch2][=Branch1][=C][=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][F][O-1]
Cc1ccc(N=[S@@](=O)([O-])c2cc3c(=O)[n-]ncn3c2)c(F)c1,n1[n-]c(=O)c2cc([S@@](=Nc3c(F)cc(C)cc3)([O-])=O)cn2c1,[N][N-1][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][#Branch1][S@@][=Branch1][S][=N][C][=C][Branch1][C][F][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][Branch1][C][O-1][=O][=C][N][Ring1][P][C][=Ring2][Ring1][=Branch1]
COc1cc([C@H]2C(C#N)=C(N)Oc3c2oc(CO)cc3=O)ccc1O,c1(CO)cc(=O)c2c(o1)[C@@H](c1cc(OC)c(O)cc1)C(C#N)=C(N)O2,[C][Branch1][Ring1][C][O][=C][C][=Branch1][C][=O][C][=C][Branch1][Ring2][O][Ring1][=Branch2][C@@H1][Branch1][S][C][=C][C][Branch1][Ring1][O][C][=C][Branch1][C][O][C][=C][Ring1][=Branch2][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][Ring2][Ring1][Ring1]
