smiles,selfies
Cc1ccc(-c2nc3ccccc3n2CCNS(=O)(=O)c2ccc(C)cc2C)cc1,[C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][=C][Ring2][Ring1][=N]
O=C(Nc1ccc(O)c(-c2nc3ccccc3s2)c1)c1ccccc1I,[O][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][C][O][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][=C][Ring1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][I]
Cc1ccc(S(=O)(=O)N(C)c2ccc3sc(C(=O)Nc4ccccc4F)cc3c2)cc1,[C][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][S][C][Branch1][#C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][C][Ring1][#C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=C]
Cc1ccc(NC(=O)CSc2nc(-c3ccccc3)[nH]c2S(=O)(=O)c2ccccc2)cc1Cl,[C][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=Branch1][C][=O][C][S][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][C][=Ring1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#C][Cl]
CCCCc1ccc(NC(=O)c2cccc(Br)c2)cc1,[C][C][C][C][C][=C][C][=C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][C][=C][Ring1][S]
CCCCN(Cc1ccccc1)c1ccc(C(=O)[O-])cc1NS(=O)(=O)c1ccccc1C,[C][C][C][C][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C]
CC[C@H]1CCc2sc(C(=O)Nc3nnc(-c4cccs4)s3)cc2C1,[C][C][C@H1][C][C][C][S][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=N][N][=C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][S][Ring1][#Branch2][=C][C][=Ring2][Ring1][C][C][Ring2][Ring1][=Branch1]
Cc1ccccc1Nc1nc2c(S(=O)(=O)c3ccc(C(C)C)cc3)nnn2c2ccccc12,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=N][C][=C][Branch2][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][N][=N][N][Ring1][P][C][=C][C][=C][C][=C][Ring2][Ring1][=Branch2][Ring1][=Branch1]
CCCCc1ccc(Nc2nc3ccccc3nc2[N-]S(=O)(=O)c2ccc(F)cc2)cc1,[C][C][C][C][C][=C][C][=C][Branch2][Ring2][Ring1][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][N]
Cc1ccc([C@H]2Cc3cc(C(=O)Nc4cccc(C)c4C)ccc3C(=O)O2)cc1,[C][C][=C][C][=C][Branch2][Ring2][#Branch1][C@H1][C][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring1][P][C][=Branch1][C][=O][O][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N]
CCCC[C@@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)Oc1cc2oc(=O)c(C)c(C)c2cc1Cl,[C][C][C][C][C@@H1][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][=C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][=C][Branch1][C][C][C][=Ring1][=Branch2][C][=C][Ring1][=N][Cl]
COc1ccc(Nc2nc(NCc3ccco3)nc(N/N=C\c3cccc4ccccc34)n2)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][N][C][=N][C][Branch1][#Branch2][N][C][C][=C][C][=C][O][Ring1][Branch1][=N][C][Branch2][Ring1][C][N][/N][=C][\C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=N][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][P]
COc1ccccc1CN(c1ccc(Cl)cc1)S(=O)(=O)c1ccc(Cl)cc1,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
Cc1cc(I)c(-c2c(I)cc(C)c(N)c2C)c(C)c1N,[C][C][=C][C][Branch1][C][I][=C][Branch2][Ring1][Ring1][C][=C][Branch1][C][I][C][=C][Branch1][C][C][C][Branch1][C][N][=C][Ring1][=Branch2][C][C][Branch1][C][C][=C][Ring2][Ring1][C][N]
O=C(Nc1ccc(-c2nc3ccccc3s2)c([O-])c1)c1cc(Cl)ccc1Cl,[O][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][Branch1][C][O-1][=C][Ring1][S][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl]
CC(C)(C)[C@@H]1CCc2c(sc3nnn(CC(=O)c4cc5ccccc5o4)c(=O)c23)C1,[C][C][Branch1][C][C][Branch1][C][C][C@@H1][C][C][C][=C][Branch2][Ring2][=Branch1][S][C][N][=N][N][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][C][=Branch1][C][=O][C][Ring2][Ring1][=Branch1][=Ring2][Ring1][Ring1][C][Ring2][Ring1][#Branch2]
COC(=O)c1ccc(NC(=O)N2CCC(C[C@H]3CC[C@H](C)CC3)CC2)cc1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=O][N][C][C][C][Branch1][=N][C][C@H1][C][C][C@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][#Branch1]
Cc1ccc2[nH]c(-c3cccc(NC(=O)c4cccc(Cl)c4)c3)nc2c1,[C][C][=C][C][=C][NH1][C][Branch2][Ring1][O][C][=C][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][Ring1][S][=N][C][Ring2][Ring1][Branch1][=C][Ring2][Ring1][=Branch2]
O=S(=O)(NC[C@@H](c1ccccc1)[N@@H+](Cc1cccs1)C1CCCCC1)c1ccc(Cl)cc1,[O][=S][=Branch1][C][=O][Branch2][Ring1][P][N][C][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N@@H1+1][Branch1][=Branch2][C][C][=C][C][=C][S][Ring1][Branch1][C][C][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
O=C(COc1ccc(Cl)cc1)Oc1cc(-c2ccc(Cl)cc2)c2oc(=O)sc2c1,[O][=C][Branch1][=C][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][O][C][=Branch1][C][=O][S][C][Ring1][=Branch1][=C][Ring1][P]
Cc1cc2oc3c(c(=O)c2cc1Cl)[C@@H](c1ccc(C(C)(C)C)cc1)N(Cc1ccc[nH+]c1)C3=O,[C][C][=C][C][O][C][=C][Branch1][=N][C][=Branch1][C][=O][C][=Ring1][#Branch1][C][=C][Ring1][O][Cl][C@@H1][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][N][Branch1][#Branch2][C][C][=C][C][=C][NH1+1][=C][Ring1][=Branch1][C][Ring2][Ring1][N][=O]
CCCc1nnc2n1N[C@H](c1ccc(CC)cc1)[C@H](C(=O)Nc1cccc(Cl)c1C)S2,[C][C][C][C][=N][N][=C][N][Ring1][Branch1][N][C@H1][Branch1][=N][C][=C][C][=C][Branch1][Ring1][C][C][C][=C][Ring1][Branch2][C@H1][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][S][Ring2][Ring1][=Branch2]
Cc1cccc(C[N@H+]2CC[C@H](N(c3ccc(F)cc3)S(=O)(=O)c3cccc(C)c3)CC2)c1,[C][C][=C][C][=C][C][Branch2][Ring2][=C][C][N@H1+1][C][C][C@H1][Branch2][Ring1][P][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][#C]
COC(=O)c1ccc2c(c1)[C@@H]1C=CC[C@H]1[C@@H](c1ccc(Br)cc1)N2,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][C][=C][C][C@H1][Ring1][Branch1][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][Ring1][P]
CCc1ccc(OC(=O)c2sc3ccccc3c2Cl)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][Ring2][O][C][=Branch1][C][=O][C][S][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][Cl][C][=C][Ring2][Ring1][Ring1]
CCC(CC)C(=O)N1CCc2ccccc2[C@@H]1c1ccccc1Cl,[C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl]
CCc1ccc(OCC(=O)N(Cc2nc(-c3ccc(C)cc3)no2)C(C)C)c(Br)c1,[C][C][C][=C][C][=C][Branch2][Ring2][Branch1][O][C][C][=Branch1][C][=O][N][Branch2][Ring1][=Branch1][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][C][Branch1][C][C][C][C][Branch1][C][Br][=C][Ring2][Ring1][N]
CC(C)(C)[C@H]1CC[C@@H](C(=O)Nc2sc3c(c2C#N)CCCCC3)CC1,[C][C][Branch1][C][C][Branch1][C][C][C@H1][C][C][C@@H1][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][S][C][=C][Branch1][=Branch1][C][=Ring1][Branch1][C][#N][C][C][C][C][C][Ring1][#Branch2][C][C][Ring2][Ring1][Branch1]
CCCSc1oc(-c2ccccc2)nc1S(=O)(=O)c1ccc(Br)cc1,[C][C][C][S][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1]
CCc1ccc([C@@H]2CC(=O)N3CN(c4ccc(Br)cc4)CSC3=C2C#N)cc1,[C][C][C][=C][C][=C][Branch2][Ring2][C][C@@H1][C][C][=Branch1][C][=O][N][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][S][C][Ring1][=N][=C][Ring2][Ring1][C][C][#N][C][=C][Ring2][Ring1][#Branch2]
O=C1[C@@H](c2ccc(Cl)cc2)N(Cc2ccccc2Cl)C(=O)CN1C1CCCCCC1,[O][=C][C@@H1][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][C][N][Ring2][Ring1][=Branch1][C][C][C][C][C][C][C][Ring1][#Branch1]
Cc1ccc2oc(-c3cc(/N=C/C=C/c4ccc5c(c4)OCO5)ccc3O)nc2c1,[C][C][=C][C][=C][O][C][Branch2][Ring1][P][C][=C][C][Branch2][Ring1][Ring2][/N][=C][/C][=C][/C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][Ring1][O][=N][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N]
Cc1ccc(NC(=O)Cc2csc(NC(=O)Nc3ccc(Cl)cc3)n2)cc1C,[C][C][=C][C][=C][Branch2][Ring2][C][N][C][=Branch1][C][=O][C][C][=C][S][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][S][C][=C][Ring2][Ring1][#Branch2][C]
COc1cccc(N([C@H](C)c2cc(OC)ccc2OC)S(=O)(=O)c2ccc(F)c(Cl)c2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][N][N][Branch2][Ring1][Ring1][C@H1][Branch1][C][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][O][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][Ring2][Ring1][=C]
CC(C)CC(=O)N1CCc2ccc(O[C@@H](C)C(=O)N(C)Cc3ccccc3)cc2[C@@H]1c1ccccc1,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][Branch2][Ring1][#Branch1][O][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Ring2][C@@H1][Ring2][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1]
CCc1ccc(-c2n[nH]c(=O)c3c2CCCC3)cc1S(=O)(=O)[N-]c1ccc(Br)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][C][C][=N][NH1][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][P][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1]
CCC(CC)COC(=O)[C@H](C#N)c1nc2ccccc2nc1N1CCC(C)CC1,[C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][#N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
Cc1ccc(-c2nsc(NC(=O)COc3ccc(C(C)(C)C)cc3)n2)s1,[C][C][=C][C][=C][Branch2][Ring2][Branch1][C][=N][S][C][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][=N][Ring2][Ring1][Ring2][S][Ring2][Ring1][=Branch2]
O=S(=O)(Nc1cc2c3c(oc2c2ccccc12)CCCC3)c1ccc(Cl)cc1,[O][=S][=Branch1][C][=O][Branch2][Ring1][=N][N][C][=C][C][C][=C][Branch1][#C][O][C][=Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=N][Ring1][=Branch1][C][C][C][C][Ring1][=C][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1]
Cc1ccc(C(C)C)c(OC[C@@H](O)CN2CC[NH+](C[C@H](O)COc3cc(C)ccc3C(C)C)CC2)c1,[C][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch2][Ring2][O][O][C][C@@H1][Branch1][C][O][C][N][C][C][NH1+1][Branch2][Ring1][Branch2][C][C@H1][Branch1][C][O][C][O][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][Branch1][C][C][C][C][C][Ring2][Ring1][Branch1][=C][Ring2][Ring2][Ring1]
CCOc1ccc(NS(=O)(=O)c2ccc3c(c2)[C@H]2C=CC[C@H]2[C@@H](c2ccc([N+](=O)[O-])cc2)N3)cc1,[C][C][O][C][=C][C][=C][Branch2][Ring2][S][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@H1][C][=C][C][C@H1][Ring1][Branch1][C@@H1][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][S]
CC(C)(C)c1ccc([C@H]2c3c(oc4ccc(F)cc4c3=O)C(=O)N2Cc2ccco2)cc1,[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Branch1][C@H1][C][=C][Branch1][P][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring1][O][=O][C][=Branch1][C][=O][N][Ring1][S][C][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring2][Ring1][N]
CCOc1ccccc1NC(=O)Nc1cc(C)c2[nH]/c(=N\S(=O)(=O)c3ccc(C)cc3)sc2c1,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][NH1][/C][=Branch2][Ring1][Ring2][=N][\S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][S][C][Ring1][S][=C][Ring2][Ring1][Branch1]
CCOC(=O)c1cccc(Nc2cc(N3CCN(CC)CC3)c3noc4c3c2C(=O)c2ccccc2-4)c1,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring2][O][N][C][C][=C][Branch1][=N][N][C][C][N][Branch1][Ring1][C][C][C][C][Ring1][Branch2][C][=N][O][C][=C][Ring1][Branch1][C][=Ring1][P][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][=C][Ring2][Ring1][S]
CCCCc1ccc(NC(=O)N[C@@]2(C(F)(F)F)Oc3ccc(Cl)cc3O2)cc1,[C][C][C][C][C][=C][C][=C][Branch2][Ring1][P][N][C][=Branch1][C][=O][N][C@@][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][Ring1][=C][C][=C][Ring2][Ring1][Branch2]
Cc1ccc(C)c(S(=O)(=O)[N-]c2nc3ccccc3nc2Nc2cccc(C(F)(F)F)c2)c1,[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][#Branch2][=C][Ring2][Ring1][S]
Oc1ccc(Cl)cc1[C@H]1CC(c2ccc3c(c2)OCO3)=N[C@@H](c2ccccc2Cl)N1,[O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@H1][C][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][C@@H1][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring2][Ring1][=Branch1]
CCOC(=O)c1ccccc1NC(=O)NCCn1c(-c2ccc(C)cc2)[nH+]c2ccccc21,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][N][C][C][N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=NH1+1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
CCOc1ccccc1NC(=O)c1cccc(Nc2ccnc(-c3ccc(C)cc3)n2)c1,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch1][N][C][=C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][Ring1][=N][=C][Ring2][Ring1][Ring2]
COc1cccc(-c2noc(CCN(C(=O)c3ccccc3Cl)C3CCCCC3)n2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch1][C][=N][O][C][Branch2][Ring1][O][C][C][N][Branch1][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N]
CCCCCCCCC(=O)N1CCN(C(=O)CN2CCc3sccc3[C@@H]2c2ccccc2)C[C@H]1C,[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][O][C][=Branch1][C][=O][C][N][C][C][C][S][C][=C][C][=Ring1][Branch1][C@@H1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@H1][Ring2][Ring1][Branch2][C]
COc1ccc(OC)c2c1[C@H](c1ccc(Br)cc1)O[C@H]1CCCC[C@H]21,[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][O][C@H1][C][C][C][C][C@H1][Ring1][P][Ring1][=Branch1]
CC(C)c1ccc(S(=O)(=O)N2CCC[C@H](c3nc(-c4cccc(F)c4)no3)C2)cc1,[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C@H1][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=N][O][Ring1][N][C][Ring2][Ring1][C][C][=C][Ring2][Ring1][O]
Cc1ccc2c(C[NH2+]C[C@H](C)c3ccccc3)c(C(=O)[O-])n(Cc3cccc(F)c3)c2c1,[C][C][=C][C][=C][C][Branch1][S][C][NH2+1][C][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Ring2][Ring1][O][=C][Ring2][Ring1][#C]
Cc1ccc(-c2c3c(nc4sc(C(=O)Nc5ccc([N+](=O)[O-])cc5)c(N)c24)CCCC3)cc1,[C][C][=C][C][=C][Branch2][Branch1][Ring2][C][=C][C][=Branch2][Ring2][#Branch1][=N][C][S][C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][Branch1][C][N][C][Ring2][Ring1][=Branch1][=Ring2][Ring1][C][C][C][C][C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][S]
Cc1ccc(-c2noc(CC[N@H+](Cc3ccco3)C[C@@H](O)COc3ccccc3C)n2)cc1,[C][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=N][O][C][Branch2][Ring1][=C][C][C][N@H1+1][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][C@@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][S]
COc1cccc(/C=C/C(=N\Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][/C][=C][/C][=Branch2][Ring1][#Branch1][=N][\N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N+1][=Branch1][C][=O][O-1][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][=N]
CCc1ccc(-c2noc(-c3ccc4c(=O)n(Cc5ccc(OC)cc5)c(=O)[n-]c4c3)n2)cc1,[C][C][C][=C][C][=C][Branch2][Ring2][S][C][=N][O][C][Branch2][Ring2][Branch1][C][=C][C][=C][C][=Branch1][C][=O][N][Branch1][=C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N-1][C][Ring1][P][=C][Ring2][Ring1][Branch1][=N][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][S]
CC[C@@H](C)[C@H](NC(=O)c1cccs1)c1nc(-c2ccc(Br)cc2)no1,[C][C][C@@H1][Branch1][C][C][C@H1][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][O][Ring1][N]
CC(C)(C)c1csc(-c2csc(S(=O)(=O)[N-]Cc3ccc(F)cc3Cl)c2)n1,[C][C][Branch1][C][C][Branch1][C][C][C][=C][S][C][Branch2][Ring1][P][C][=C][S][C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Cl][=C][Ring2][Ring1][C][=N][Ring2][Ring1][#Branch1]
Cc1cc2nc(-c3cccc(NC(=O)c4ccc(Cl)c([N+](=O)[O-])c4)c3)oc2cc1C,[C][C][=C][C][N][=C][Branch2][Ring2][Ring2][C][=C][C][=C][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][=C][Ring2][Ring1][Ring1][O][C][=Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][N][C]
COc1ccc(S(=O)(=O)N(c2cccc(Cl)c2)[C@@H](C)c2cc(OC)ccc2OC)cc1,[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C@@H1][Branch1][C][C][C][=C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][O][C][C][=C][Ring2][Ring1][=N]
O=S(=O)(c1ccc(Cl)cc1)c1nc(-c2ccccc2Cl)oc1N1CCCCCC1,[O][=S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][O][C][=Ring1][N][N][C][C][C][C][C][C][Ring1][#Branch1]
