original,augmented
Cn1c(=O)cc(N)n2ncnc12,c1c(N)n2ncnc2n(C)c1=O
Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@H]4c3ccc(OCC(N)=O)cc3)nn12,c1cc(OCC(N)=O)ccc1[C@H]1c2cnn(-c3ccc4n(c(C)nn4)n3)c2NC(=O)C1
Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@H]4c3ccc(OCC(N)=O)cc3)nn12,c1(-n2c3c(cn2)[C@H](c2ccc(OCC(=O)N)cc2)CC(=O)N3)ccc2nnc(C)n2n1
Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@H]4c3ccc(OCC(N)=O)cc3)nn12,Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@H]4c3ccc(OCC(=O)N)cc3)nn21
Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@H]4c3ccc(OCC(N)=O)cc3)nn12,c1cc([C@@H]2CC(=O)Nc3c2cnn3-c2nn3c(C)nnc3cc2)ccc1OCC(N)=O
Cc1nnc2ccc(-n3ncc4c3NC(=O)C[C@H]4c3ccc(OCC(N)=O)cc3)nn12,[C@H]1(c2ccc(OCC(=O)N)cc2)c2c(n(-c3nn4c(cc3)nnc4C)nc2)NC(=O)C1
O=C(N[N-]C1=NS(=O)(=O)c2ccccc21)c1ccncc1,c1cc2c(cc1)C([N-]NC(c1ccncc1)=O)=NS2(=O)=O
O=C(N[N-]C1=NS(=O)(=O)c2ccccc21)c1ccncc1,n1ccc(C(N[N-]C2=NS(=O)(=O)c3ccccc32)=O)cc1
O=C(N[N-]C1=NS(=O)(=O)c2ccccc21)c1ccncc1,c1c(C(=O)N[N-]C2=NS(=O)(=O)c3ccccc32)ccnc1
O=C(N[N-]C1=NS(=O)(=O)c2ccccc21)c1ccncc1,c1cc(C(=O)N[N-]C2=NS(=O)(=O)c3ccccc32)ccn1
O=C(N[N-]C1=NS(=O)(=O)c2ccccc21)c1ccncc1,C1([N-]NC(=O)c2ccncc2)=NS(=O)(=O)c2ccccc21
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])N[C@@]1(O)C[C@@H]2[C@@H]2CO[C@H]1O2,n12nc([N+](=O)[O-])c([N+](=O)[O-])c1N[C@]1(O)[C@@H]3O[C@@H](CO3)[C@H]2C1
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])N[C@@]1(O)C[C@@H]2[C@@H]2CO[C@H]1O2,c1([N+](=O)[O-])c2n(nc1[N+](=O)[O-])[C@H]1[C@@H]3CO[C@@H](O3)[C@@](O)(N2)C1
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])N[C@@]1(O)C[C@@H]2[C@@H]2CO[C@H]1O2,O=[N+](c1c([N+]([O-])=O)c2n(n1)[C@@H]1C[C@@](O)([C@@H]3O[C@H]1CO3)N2)[O-]
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])N[C@@]1(O)C[C@@H]2[C@@H]2CO[C@H]1O2,N1[C@]2(O)[C@H]3OC[C@@H]([C@H](n4nc([N+](=O)[O-])c([N+]([O-])=O)c41)C2)O3
O=[N+]([O-])c1nn2c(c1[N+](=O)[O-])N[C@@]1(O)C[C@@H]2[C@@H]2CO[C@H]1O2,[N+](c1c([N+]([O-])=O)c2n(n1)[C@@H]1C[C@@](O)([C@@H]3O[C@H]1CO3)N2)([O-])=O
CCn1cnnc1CC[C@@H]1CCCN1C(=O)c1cnn(C)c1,n1ncn(CC)c1CC[C@@H]1CCCN1C(=O)c1cnn(C)c1
CCn1cnnc1CC[C@@H]1CCCN1C(=O)c1cnn(C)c1,C1CCN(C(=O)c2cn(C)nc2)[C@@H]1CCc1n(CC)cnn1
CCn1cnnc1CC[C@@H]1CCCN1C(=O)c1cnn(C)c1,c1nn(C)cc1C(=O)N1CCC[C@H]1CCc1nncn1CC
CCn1cnnc1CC[C@@H]1CCCN1C(=O)c1cnn(C)c1,c1c(C(N2[C@H](CCc3nncn3CC)CCC2)=O)cn(C)n1
CCn1cnnc1CC[C@@H]1CCCN1C(=O)c1cnn(C)c1,C(=O)(N1[C@H](CCc2n(CC)cnn2)CCC1)c1cn(C)nc1
O=C(NCc1ccccc1)c1cn(C[C@@H]2CCCN2C(=O)c2ncccn2)nn1,C(c1nnn(C[C@@H]2CCCN2C(=O)c2ncccn2)c1)(NCc1ccccc1)=O
O=C(NCc1ccccc1)c1cn(C[C@@H]2CCCN2C(=O)c2ncccn2)nn1,c1n(C[C@H]2N(C(=O)c3ncccn3)CCC2)nnc1C(NCc1ccccc1)=O
O=C(NCc1ccccc1)c1cn(C[C@@H]2CCCN2C(=O)c2ncccn2)nn1,c1c(C(NCc2ccccc2)=O)nnn1C[C@@H]1CCCN1C(=O)c1ncccn1
O=C(NCc1ccccc1)c1cn(C[C@@H]2CCCN2C(=O)c2ncccn2)nn1,n1c(C(NCc2ccccc2)=O)cn(C[C@@H]2CCCN2C(c2ncccn2)=O)n1
O=C(NCc1ccccc1)c1cn(C[C@@H]2CCCN2C(=O)c2ncccn2)nn1,N(C(c1nnn(C[C@H]2N(C(c3ncccn3)=O)CCC2)c1)=O)Cc1ccccc1
Cc1nn(C)cc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C,c1(NC(c2c([N+](=O)[O-])c(C)nn2C)=O)c(C)nn(C)c1
Cc1nn(C)cc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C,N(c1cn(C)nc1C)C(=O)c1n(C)nc(C)c1[N+]([O-])=O
Cc1nn(C)cc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C,c1n(C)nc(C)c1NC(c1c([N+]([O-])=O)c(C)nn1C)=O
Cc1nn(C)cc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C,n1n(C)cc(NC(=O)c2c([N+](=O)[O-])c(C)nn2C)c1C
Cc1nn(C)cc1NC(=O)c1c([N+](=O)[O-])c(C)nn1C,Cn1c(C(=O)Nc2c(C)nn(C)c2)c([N+]([O-])=O)c(C)n1
O=C(Oc1ccc(Cl)cc1)c1cccc(N2C(=O)[C@@H]3CCCC[C@H]3C2=O)c1,c1c(C(=O)Oc2ccc(Cl)cc2)cccc1N1C(=O)[C@H]2[C@@H](CCCC2)C1=O
O=C(Oc1ccc(Cl)cc1)c1cccc(N2C(=O)[C@@H]3CCCC[C@H]3C2=O)c1,c1c(C(Oc2ccc(Cl)cc2)=O)cccc1N1C(=O)[C@@H]2CCCC[C@H]2C1=O
O=C(Oc1ccc(Cl)cc1)c1cccc(N2C(=O)[C@@H]3CCCC[C@H]3C2=O)c1,c1c(N2C(=O)[C@@H]3CCCC[C@H]3C2=O)cccc1C(=O)Oc1ccc(Cl)cc1
O=C(Oc1ccc(Cl)cc1)c1cccc(N2C(=O)[C@@H]3CCCC[C@H]3C2=O)c1,c1c(OC(c2cc(N3C(=O)[C@H]4[C@H](C3=O)CCCC4)ccc2)=O)ccc(Cl)c1
O=C(Oc1ccc(Cl)cc1)c1cccc(N2C(=O)[C@@H]3CCCC[C@H]3C2=O)c1,C1C[C@H]2C(=O)N(c3cccc(C(Oc4ccc(Cl)cc4)=O)c3)C(=O)[C@@H]2CC1
CCn1cc([S@@](=O)([O-])=Nc2cccn3cnnc23)cn1,c12n(cnn1)cccc2N=[S@](c1cn(CC)nc1)(=O)[O-]
CCn1cc([S@@](=O)([O-])=Nc2cccn3cnnc23)cn1,n1(CC)cc([S@@](=O)([O-])=Nc2cccn3cnnc23)cn1
CCn1cc([S@@](=O)([O-])=Nc2cccn3cnnc23)cn1,[O-][S@@](=O)(=Nc1c2n(ccc1)cnn2)c1cnn(CC)c1
CCn1cc([S@@](=O)([O-])=Nc2cccn3cnnc23)cn1,n12c(c(N=[S@@](c3cnn(CC)c3)([O-])=O)ccc1)nnc2
CCn1cc([S@@](=O)([O-])=Nc2cccn3cnnc23)cn1,C(C)n1ncc([S@@](=O)([O-])=Nc2c3nncn3ccc2)c1
Nc1ccc2c(c1)[nH+]c(CN1CCOCC1)n2CCO,n1(CCO)c(CN2CCOCC2)[nH+]c2c1ccc(N)c2
Nc1ccc2c(c1)[nH+]c(CN1CCOCC1)n2CCO,C(CO)n1c(CN2CCOCC2)[nH+]c2cc(N)ccc12
Nc1ccc2c(c1)[nH+]c(CN1CCOCC1)n2CCO,N1(Cc2[nH+]c3cc(N)ccc3n2CCO)CCOCC1
Nc1ccc2c(c1)[nH+]c(CN1CCOCC1)n2CCO,OCCn1c(CN2CCOCC2)[nH+]c2cc(N)ccc21
Nc1ccc2c(c1)[nH+]c(CN1CCOCC1)n2CCO,c12c(n(CCO)c(CN3CCOCC3)[nH+]1)ccc(N)c2
COc1ccc2nc3c(c(-c4cc(OC)c5c(c4)OCO5)c2c1)C(=O)OC3,COc1c2c(cc(-c3c4c(nc5ccc(OC)cc35)COC4=O)c1)OCO2
COc1ccc2nc3c(c(-c4cc(OC)c5c(c4)OCO5)c2c1)C(=O)OC3,c1(-c2cc(OC)c3c(c2)OCO3)c2c(nc3c1C(=O)OC3)ccc(OC)c2
COc1ccc2nc3c(c(-c4cc(OC)c5c(c4)OCO5)c2c1)C(=O)OC3,c12c(-c3cc(OC)c4c(c3)OCO4)c3c(nc1ccc(OC)c2)COC3=O
COc1ccc2nc3c(c(-c4cc(OC)c5c(c4)OCO5)c2c1)C(=O)OC3,c1cc(OC)cc2c(-c3cc(OC)c4c(c3)OCO4)c3c(nc12)COC3=O
COc1ccc2nc3c(c(-c4cc(OC)c5c(c4)OCO5)c2c1)C(=O)OC3,C1(=O)c2c(nc3c(c2-c2cc4c(c(OC)c2)OCO4)cc(OC)cc3)CO1
O=C([O-])[C@@H]1CS[C@@H](c2ccoc2)N1,[C@H]1(c2ccoc2)N[C@H](C(=O)[O-])CS1
O=C([O-])[C@@H]1CS[C@@H](c2ccoc2)N1,N1[C@H](c2ccoc2)SC[C@H]1C(=O)[O-]
O=C([O-])[C@@H]1CS[C@@H](c2ccoc2)N1,[O-]C(=O)[C@@H]1CS[C@@H](c2cocc2)N1
O=C([O-])[C@@H]1CS[C@@H](c2ccoc2)N1,[C@H]1(C(=O)[O-])N[C@H](c2cocc2)SC1
O=C([O-])[C@@H]1CS[C@@H](c2ccoc2)N1,N1[C@H](C([O-])=O)CS[C@H]1c1ccoc1
CSc1nc2n(n1)[C@H](c1ccnn1C)/C(=C(/N)[O-])C(C)=N2,C1(C)=Nc2n(nc(SC)n2)[C@H](c2ccnn2C)/C1=C(/N)[O-]
CSc1nc2n(n1)[C@H](c1ccnn1C)/C(=C(/N)[O-])C(C)=N2,N/C([O-])=C1/[C@@H](c2n(C)ncc2)n2nc(SC)nc2N=C1C
CSc1nc2n(n1)[C@H](c1ccnn1C)/C(=C(/N)[O-])C(C)=N2,n12c(nc(SC)n1)N=C(C)/C(=C(/[O-])N)[C@H]2c1ccnn1C
CSc1nc2n(n1)[C@H](c1ccnn1C)/C(=C(/N)[O-])C(C)=N2,C1(C)=Nc2nc(SC)nn2[C@H](c2ccnn2C)/C1=C(/N)[O-]
CSc1nc2n(n1)[C@H](c1ccnn1C)/C(=C(/N)[O-])C(C)=N2,Cn1nccc1[C@@H]1/C(=C(/N)[O-])C(C)=Nc2nc(SC)nn21
O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(CCO)CC1,C1N(C(CCN2C(=O)c3ccccc3C2=O)=O)CCN(CCO)C1
O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(CCO)CC1,N1(CCC(N2CCN(CCO)CC2)=O)C(=O)c2c(cccc2)C1=O
O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(CCO)CC1,c12ccccc1C(=O)N(CCC(N1CCN(CCO)CC1)=O)C2=O
O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(CCO)CC1,c1ccc2c(c1)C(=O)N(CCC(=O)N1CCN(CCO)CC1)C2=O
O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN(CCO)CC1,c1c2c(ccc1)C(=O)N(CCC(N1CCN(CCO)CC1)=O)C2=O
COc1ccc(N2CC[C@]3(CCCCCC3=O)C2=O)cc1,[C@@]12(CCN(c3ccc(OC)cc3)C1=O)C(=O)CCCCC2
COc1ccc(N2CC[C@]3(CCCCCC3=O)C2=O)cc1,C1CCCC(=O)[C@]2(C(=O)N(c3ccc(OC)cc3)CC2)C1
COc1ccc(N2CC[C@]3(CCCCCC3=O)C2=O)cc1,c1(OC)ccc(N2C(=O)[C@@]3(CCCCCC3=O)CC2)cc1
COc1ccc(N2CC[C@]3(CCCCCC3=O)C2=O)cc1,[C@@]12(CCCCCC1=O)C(=O)N(c1ccc(OC)cc1)CC2
COc1ccc(N2CC[C@]3(CCCCCC3=O)C2=O)cc1,O=C1CCCCC[C@@]12C(=O)N(c1ccc(OC)cc1)CC2
O=C([O-])[C@H]1CC(=O)N(Cc2ccncc2)C1,C1[C@@H](C([O-])=O)CC(=O)N1Cc1ccncc1
O=C([O-])[C@H]1CC(=O)N(Cc2ccncc2)C1,C([O-])(=O)[C@H]1CC(=O)N(Cc2ccncc2)C1
O=C([O-])[C@H]1CC(=O)N(Cc2ccncc2)C1,C1C(=O)N(Cc2ccncc2)C[C@H]1C([O-])=O
O=C([O-])[C@H]1CC(=O)N(Cc2ccncc2)C1,C1C(=O)N(Cc2ccncc2)C[C@H]1C(=O)[O-]
O=C([O-])[C@H]1CC(=O)N(Cc2ccncc2)C1,C(=O)([O-])[C@@H]1CN(Cc2ccncc2)C(=O)C1
COC(=O)c1c(NC(=O)c2nc3ncccn3n2)sc(C(N)=O)c1C,c1cnc2n(c1)nc(C(Nc1c(C(OC)=O)c(C)c(C(=O)N)s1)=O)n2
COC(=O)c1c(NC(=O)c2nc3ncccn3n2)sc(C(N)=O)c1C,O=C(N)c1c(C)c(C(OC)=O)c(NC(c2nc3ncccn3n2)=O)s1
COC(=O)c1c(NC(=O)c2nc3ncccn3n2)sc(C(N)=O)c1C,c1(C(OC)=O)c(NC(=O)c2nn3cccnc3n2)sc(C(N)=O)c1C
COC(=O)c1c(NC(=O)c2nc3ncccn3n2)sc(C(N)=O)c1C,C(N)(c1c(C)c(C(=O)OC)c(NC(c2nn3c(nccc3)n2)=O)s1)=O
COC(=O)c1c(NC(=O)c2nc3ncccn3n2)sc(C(N)=O)c1C,n1c2ncccn2nc1C(=O)Nc1c(C(OC)=O)c(C)c(C(N)=O)s1
CSCC[C@@H](C(=O)NCCc1nnc2ccccn12)n1c(=O)[nH]c2ccccc2c1=O,C(NC([C@@H](n1c(=O)[nH]c2ccccc2c1=O)CCSC)=O)Cc1nnc2n1cccc2
CSCC[C@@H](C(=O)NCCc1nnc2ccccn12)n1c(=O)[nH]c2ccccc2c1=O,c1(=O)c2c([nH]c(=O)n1[C@@H](CCSC)C(=O)NCCc1n3c(cccc3)nn1)cccc2
CSCC[C@@H](C(=O)NCCc1nnc2ccccn12)n1c(=O)[nH]c2ccccc2c1=O,c1cccc2c1[nH]c(=O)n([C@@H](CCSC)C(NCCc1n3ccccc3nn1)=O)c2=O
CSCC[C@@H](C(=O)NCCc1nnc2ccccn12)n1c(=O)[nH]c2ccccc2c1=O,c1cc2nnc(CCNC([C@H](CCSC)n3c(=O)c4c([nH]c3=O)cccc4)=O)n2cc1
CSCC[C@@H](C(=O)NCCc1nnc2ccccn12)n1c(=O)[nH]c2ccccc2c1=O,O=c1n([C@@H](CCSC)C(=O)NCCc2nnc3ccccn23)c(=O)[nH]c2ccccc12
O=c1c2cnc3ncnn3c2ccn1CCCO,C(n1c(=O)c2c(n3c(nc2)ncn3)cc1)CCO
O=c1c2cnc3ncnn3c2ccn1CCCO,C(n1ccc2c(c1=O)cnc1n2ncn1)CCO
O=c1c2cnc3ncnn3c2ccn1CCCO,C(CO)Cn1ccc2n3ncnc3ncc2c1=O
O=c1c2cnc3ncnn3c2ccn1CCCO,c1cn(CCCO)c(=O)c2cnc3n(c12)ncn3
O=c1c2cnc3ncnn3c2ccn1CCCO,C(O)CCn1c(=O)c2cnc3ncnn3c2cc1
Cc1oc2[nH]cnc(=O)c2c1C(=O)Nc1cccnc1,Cc1c(C(Nc2cnccc2)=O)c2c([nH]cnc2=O)o1
Cc1oc2[nH]cnc(=O)c2c1C(=O)Nc1cccnc1,n1c(=O)c2c(C(Nc3cccnc3)=O)c(C)oc2[nH]c1
Cc1oc2[nH]cnc(=O)c2c1C(=O)Nc1cccnc1,c1cncc(NC(=O)c2c(C)oc3[nH]cnc(=O)c32)c1
Cc1oc2[nH]cnc(=O)c2c1C(=O)Nc1cccnc1,c1c(NC(=O)c2c3c(oc2C)[nH]cnc3=O)cccn1
Cc1nn(C)c(C)c1C(=O)CC#N,O=C(CC#N)c1c(C)nn(C)c1C
Cc1nn(C)c(C)c1C(=O)CC#N,n1(C)nc(C)c(C(CC#N)=O)c1C
Cc1nn(C)c(C)c1C(=O)CC#N,c1(C(CC#N)=O)c(C)nn(C)c1C
Cc1nn(C)c(C)c1C(=O)CC#N,c1(C)c(C(CC#N)=O)c(C)nn1C
Cc1nn(C)c(C)c1C(=O)CC#N,C(#N)CC(c1c(C)nn(C)c1C)=O
Cn1ccc(CNC(=O)c2c(Br)cnn2C)n1,Brc1c(C(=O)NCc2ccn(C)n2)n(C)nc1
Cn1ccc(CNC(=O)c2c(Br)cnn2C)n1,N(Cc1ccn(C)n1)C(=O)c1c(Br)cnn1C
Cn1ccc(CNC(=O)c2c(Br)cnn2C)n1,O=C(c1c(Br)cnn1C)NCc1nn(C)cc1
Cn1ccc(CNC(=O)c2c(Br)cnn2C)n1,Cn1ncc(Br)c1C(=O)NCc1ccn(C)n1
Cn1ccc(CNC(=O)c2c(Br)cnn2C)n1,n1c(CNC(c2n(C)ncc2Br)=O)ccn1C
CCN(CC)[S@@+](=O)([OH2+])c1cccc(-c2cn3cc(C)ccc3n2)c1,c1(-c2cccc([S@+]([OH2+])(N(CC)CC)=O)c2)nc2n(c1)cc(C)cc2
CCN(CC)[S@@+](=O)([OH2+])c1cccc(-c2cn3cc(C)ccc3n2)c1,CCN([S@+]([OH2+])(=O)c1cccc(-c2cn3cc(C)ccc3n2)c1)CC
CCN(CC)[S@@+](=O)([OH2+])c1cccc(-c2cn3cc(C)ccc3n2)c1,c1cc([S@@+](=O)(N(CC)CC)[OH2+])cc(-c2cn3c(ccc(C)c3)n2)c1
CCN(CC)[S@@+](=O)([OH2+])c1cccc(-c2cn3cc(C)ccc3n2)c1,N(CC)(CC)[S@+](=O)(c1cccc(-c2cn3c(ccc(C)c3)n2)c1)[OH2+]
CCN(CC)[S@@+](=O)([OH2+])c1cccc(-c2cn3cc(C)ccc3n2)c1,[S@+](N(CC)CC)(=O)(c1cc(-c2nc3ccc(C)cn3c2)ccc1)[OH2+]
O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cccnc1,O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cnccc1
O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cccnc1,c1cncc(C(NN[C@@H]2CC(=O)N(c3ccccc3)C2=O)=O)c1
O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cccnc1,N(N[C@H]1C(=O)N(c2ccccc2)C(=O)C1)C(=O)c1cnccc1
O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cccnc1,c1(C(=O)NN[C@H]2C(=O)N(c3ccccc3)C(=O)C2)cccnc1
O=C(NN[C@@H]1CC(=O)N(c2ccccc2)C1=O)c1cccnc1,C1(=O)N(c2ccccc2)C(=O)[C@H](NNC(c2cnccc2)=O)C1
O=C([O-])[C@@H]1CC(=O)N(Cc2ccccc2)C1,C1[C@H](C(=O)[O-])CC(=O)N1Cc1ccccc1
O=C([O-])[C@@H]1CC(=O)N(Cc2ccccc2)C1,c1(CN2C[C@H](C(=O)[O-])CC2=O)ccccc1
O=C([O-])[C@@H]1CC(=O)N(Cc2ccccc2)C1,c1(CN2C(=O)C[C@@H](C(=O)[O-])C2)ccccc1
O=C([O-])[C@@H]1CC(=O)N(Cc2ccccc2)C1,c1cccc(CN2C(=O)C[C@@H](C([O-])=O)C2)c1
O=C([O-])[C@@H]1CC(=O)N(Cc2ccccc2)C1,[O-]C(=O)[C@H]1CN(Cc2ccccc2)C(=O)C1
O=C(Cn1ncc2ccsc2c1=O)NCCc1ccccc1,C(CNC(=O)Cn1ncc2c(c1=O)scc2)c1ccccc1
O=C(Cn1ncc2ccsc2c1=O)NCCc1ccccc1,c1c2ccsc2c(=O)n(CC(=O)NCCc2ccccc2)n1
O=C(Cn1ncc2ccsc2c1=O)NCCc1ccccc1,s1c2c(=O)n(CC(=O)NCCc3ccccc3)ncc2cc1
O=C(Cn1ncc2ccsc2c1=O)NCCc1ccccc1,c1nn(CC(NCCc2ccccc2)=O)c(=O)c2sccc12
O=C(Cn1ncc2ccsc2c1=O)NCCc1ccccc1,c12ccsc1c(=O)n(CC(=O)NCCc1ccccc1)nc2
CCCOC(=O)c1nc2cc(C)c(C)cc2nc1Nc1ccc2c(c1)OCO2,CCCOC(c1c(Nc2cc3c(cc2)OCO3)nc2c(cc(C)c(C)c2)n1)=O
CCCOC(=O)c1nc2cc(C)c(C)cc2nc1Nc1ccc2c(c1)OCO2,c12c(nc(Nc3cc4c(cc3)OCO4)c(C(=O)OCCC)n1)cc(C)c(C)c2
CCCOC(=O)c1nc2cc(C)c(C)cc2nc1Nc1ccc2c(c1)OCO2,CCCOC(c1nc2c(cc(C)c(C)c2)nc1Nc1ccc2c(c1)OCO2)=O
CCCOC(=O)c1nc2cc(C)c(C)cc2nc1Nc1ccc2c(c1)OCO2,C(c1nc2c(cc(C)c(C)c2)nc1Nc1cc2c(cc1)OCO2)(OCCC)=O
CCCOC(=O)c1nc2cc(C)c(C)cc2nc1Nc1ccc2c(c1)OCO2,c12c(ccc(Nc3c(C(OCCC)=O)nc4cc(C)c(C)cc4n3)c1)OCO2
O=[N+]([O-])c1cccc(N[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)c1,[C@H]1(O)[C@@H](O)[C@@H](Nc2cc([N+](=O)[O-])ccc2)OC[C@@H]1O
O=[N+]([O-])c1cccc(N[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)c1,O1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1Nc1cccc([N+]([O-])=O)c1
O=[N+]([O-])c1cccc(N[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)c1,[N+]([O-])(=O)c1cccc(N[C@@H]2[C@H](O)[C@H](O)[C@@H](O)CO2)c1
O=[N+]([O-])c1cccc(N[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)c1,C1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](Nc2cc([N+]([O-])=O)ccc2)O1
O=[N+]([O-])c1cccc(N[C@H]2OC[C@H](O)[C@@H](O)[C@H]2O)c1,O[C@H]1CO[C@H](Nc2cc([N+]([O-])=O)ccc2)[C@H](O)[C@@H]1O
COCCn1ccc2ccc(C(=O)NCc3nnc4ccccn34)cc21,c1cccc2n1c(CNC(c1cc3n(CCOC)ccc3cc1)=O)nn2
COCCn1ccc2ccc(C(=O)NCc3nnc4ccccn34)cc21,c1cc2nnc(CNC(=O)c3cc4c(ccn4CCOC)cc3)n2cc1
COCCn1ccc2ccc(C(=O)NCc3nnc4ccccn34)cc21,n1(CCOC)ccc2ccc(C(NCc3n4c(nn3)cccc4)=O)cc12
COCCn1ccc2ccc(C(=O)NCc3nnc4ccccn34)cc21,C(n1ccc2ccc(C(NCc3n4c(nn3)cccc4)=O)cc21)COC
COCCn1ccc2ccc(C(=O)NCc3nnc4ccccn34)cc21,c1(CNC(c2cc3n(CCOC)ccc3cc2)=O)nnc2n1cccc2
O=C(NCc1nnc2ccccn12)c1cnc2sccn2c1=O,c1(CNC(=O)c2cnc3n(c2=O)ccs3)nnc2ccccn12
O=C(NCc1nnc2ccccn12)c1cnc2sccn2c1=O,O=C(c1cnc2sccn2c1=O)NCc1n2ccccc2nn1
O=C(NCc1nnc2ccccn12)c1cnc2sccn2c1=O,c1c(C(NCc2n3c(cccc3)nn2)=O)c(=O)n2c(scc2)n1
O=C(NCc1nnc2ccccn12)c1cnc2sccn2c1=O,s1ccn2c(=O)c(C(NCc3n4c(cccc4)nn3)=O)cnc12
O=C(NCc1nnc2ccccn12)c1cnc2sccn2c1=O,n1nc2ccccn2c1CNC(=O)c1c(=O)n2ccsc2nc1
NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)[O-])cc1,O=S(N)(=O)c1ccc(CCNC([C@@H]2[C@@H](C(=O)[O-])[C@H]3C[C@@H]2CC3)=O)cc1
NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)[O-])cc1,C1[C@@H]2C[C@H](C1)[C@H](C(=O)NCCc1ccc(S(=O)(=O)N)cc1)[C@H]2C(=O)[O-]
NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)[O-])cc1,O=C(NCCc1ccc(S(=O)(N)=O)cc1)[C@@H]1[C@@H](C(=O)[O-])[C@@H]2CC[C@H]1C2
NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)[O-])cc1,c1(S(N)(=O)=O)ccc(CCNC(=O)[C@H]2[C@@H]3C[C@@H](CC3)[C@@H]2C([O-])=O)cc1
NS(=O)(=O)c1ccc(CCNC(=O)[C@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)[O-])cc1,[O-]C(=O)[C@@H]1[C@@H](C(=O)NCCc2ccc(S(=O)(N)=O)cc2)[C@H]2CC[C@@H]1C2
Cc1nn(C)c(C)c1NC(=O)c1c(I)cnn1C,N(C(=O)c1n(C)ncc1I)c1c(C)nn(C)c1C
Cc1nn(C)c(C)c1NC(=O)c1c(I)cnn1C,n1(C)c(C(=O)Nc2c(C)nn(C)c2C)c(I)cn1
Cc1nn(C)c(C)c1NC(=O)c1c(I)cnn1C,O=C(c1c(I)cnn1C)Nc1c(C)n(C)nc1C
Cc1nn(C)c(C)c1NC(=O)c1c(I)cnn1C,n1(C)ncc(I)c1C(=O)Nc1c(C)n(C)nc1C
Cc1nn(C)c(C)c1NC(=O)c1c(I)cnn1C,O=C(Nc1c(C)n(C)nc1C)c1n(C)ncc1I
COC(=O)CNC(=O)C[C@H]1NC(=O)N(c2ccc(OC)cc2)C1=O,COc1ccc(N2C(=O)[C@@H](CC(NCC(=O)OC)=O)NC2=O)cc1
COC(=O)CNC(=O)C[C@H]1NC(=O)N(c2ccc(OC)cc2)C1=O,O=C1N[C@H](CC(NCC(OC)=O)=O)C(=O)N1c1ccc(OC)cc1
COC(=O)CNC(=O)C[C@H]1NC(=O)N(c2ccc(OC)cc2)C1=O,c1c(N2C(=O)N[C@H](CC(NCC(OC)=O)=O)C2=O)ccc(OC)c1
COC(=O)CNC(=O)C[C@H]1NC(=O)N(c2ccc(OC)cc2)C1=O,O=C(NCC(=O)OC)C[C@H]1NC(=O)N(c2ccc(OC)cc2)C1=O
COC(=O)CNC(=O)C[C@H]1NC(=O)N(c2ccc(OC)cc2)C1=O,O(c1ccc(N2C(=O)[C@@H](CC(=O)NCC(OC)=O)NC2=O)cc1)C
Cc1ccc(N2C(=O)C[C@H](NNC(=O)c3ccncc3)C2=O)cc1,[C@@H]1(NNC(c2ccncc2)=O)C(=O)N(c2ccc(C)cc2)C(=O)C1
Cc1ccc(N2C(=O)C[C@H](NNC(=O)c3ccncc3)C2=O)cc1,c1c(C(=O)NN[C@@H]2C(=O)N(c3ccc(C)cc3)C(=O)C2)ccnc1
