original,augmented
O=C(NCc1cccc(F)c1)[C@H]1CC[C@@H](c2ccccc2)N(C(=O)Cc2cccs2)C1,c1ccccc1[C@@H]1CC[C@H](C(NCc2cc(F)ccc2)=O)CN1C(=O)Cc1cccs1
O=C(NCc1cccc(F)c1)[C@H]1CC[C@@H](c2ccccc2)N(C(=O)Cc2cccs2)C1,c1c(CNC([C@@H]2CN(C(=O)Cc3cccs3)[C@H](c3ccccc3)CC2)=O)cccc1F
O=C(NCc1cccc(F)c1)[C@H]1CC[C@@H](c2ccccc2)N(C(=O)Cc2cccs2)C1,c1ccc([C@@H]2CC[C@H](C(=O)NCc3cc(F)ccc3)CN2C(Cc2cccs2)=O)cc1
CC(C)N1C(=O)C2(CCCC2)[C@@H]1C(=O)N1CCc2ccccc21,c1ccc2c(c1)CCN2C([C@H]1C2(C(=O)N1C(C)C)CCCC2)=O
CC(C)N1C(=O)C2(CCCC2)[C@@H]1C(=O)N1CCc2ccccc21,c12ccccc1CCN2C([C@H]1C2(CCCC2)C(=O)N1C(C)C)=O
CC(C)N1C(=O)C2(CCCC2)[C@@H]1C(=O)N1CCc2ccccc21,c1ccc2c(c1)CCN2C(=O)[C@H]1C2(C(=O)N1C(C)C)CCCC2
Cc1c(C2=NO[C@@H](C(=O)[O-])C2)cnn1C,O=C([C@H]1CC(c2cnn(C)c2C)=NO1)[O-]
Cc1c(C2=NO[C@@H](C(=O)[O-])C2)cnn1C,[C@@H]1(C([O-])=O)ON=C(c2cnn(C)c2C)C1
Cc1c(C2=NO[C@@H](C(=O)[O-])C2)cnn1C,[C@H]1(C([O-])=O)CC(c2cnn(C)c2C)=NO1
COc1ccc(-n2ccn(CC(N)=O)c(=O)c2=O)cc1,n1(CC(=O)N)c(=O)c(=O)n(-c2ccc(OC)cc2)cc1
COc1ccc(-n2ccn(CC(N)=O)c(=O)c2=O)cc1,O=c1c(=O)n(-c2ccc(OC)cc2)ccn1CC(N)=O
COc1ccc(-n2ccn(CC(N)=O)c(=O)c2=O)cc1,n1(CC(N)=O)ccn(-c2ccc(OC)cc2)c(=O)c1=O
Cc1noc2nc(C(C)C)cc(C(=O)NCCc3nnc4ccccn34)c12,n1c(CCNC(=O)c2cc(C(C)C)nc3onc(C)c32)n2c(cccc2)n1
Cc1noc2nc(C(C)C)cc(C(=O)NCCc3nnc4ccccn34)c12,C(Cc1n2ccccc2nn1)NC(=O)c1cc(C(C)C)nc2c1c(C)no2
Cc1noc2nc(C(C)C)cc(C(=O)NCCc3nnc4ccccn34)c12,c1(C(C)C)nc2c(c(C(=O)NCCc3nnc4ccccn43)c1)c(C)no2
O=C(Cn1cnc2sccc2c1=O)NCCc1nnc2ccccn12,c12ccsc1ncn(CC(=O)NCCc1nnc3n1cccc3)c2=O
O=C(Cn1cnc2sccc2c1=O)NCCc1nnc2ccccn12,n1(CC(=O)NCCc2n3c(cccc3)nn2)cnc2sccc2c1=O
O=C(Cn1cnc2sccc2c1=O)NCCc1nnc2ccccn12,n1nc(CCNC(Cn2cnc3c(ccs3)c2=O)=O)n2ccccc12
O=[N+]([O-])c1ccc(-c2nc(Cc3ccccc3)no2)cc1,O=[N+]([O-])c1ccc(-c2onc(Cc3ccccc3)n2)cc1
O=[N+]([O-])c1ccc(-c2nc(Cc3ccccc3)no2)cc1,c1cc([N+]([O-])=O)ccc1-c1nc(Cc2ccccc2)no1
O=[N+]([O-])c1ccc(-c2nc(Cc3ccccc3)no2)cc1,c1([N+]([O-])=O)ccc(-c2nc(Cc3ccccc3)no2)cc1
O=C(Cc1ccc(F)cc1)Nc1cc(SC[C@@H](O)CO)cc([N+](=O)[O-])c1,[C@@H](CO)(O)CSc1cc([N+]([O-])=O)cc(NC(Cc2ccc(F)cc2)=O)c1
O=C(Cc1ccc(F)cc1)Nc1cc(SC[C@@H](O)CO)cc([N+](=O)[O-])c1,c1c(F)ccc(CC(=O)Nc2cc([N+]([O-])=O)cc(SC[C@@H](O)CO)c2)c1
O=C(Cc1ccc(F)cc1)Nc1cc(SC[C@@H](O)CO)cc([N+](=O)[O-])c1,c1(NC(=O)Cc2ccc(F)cc2)cc(SC[C@H](CO)O)cc([N+](=O)[O-])c1
Cc1cc(C)nc(SCC(=O)Nc2ccccc2F)n1,c1cccc(F)c1NC(=O)CSc1nc(C)cc(C)n1
Cc1cc(C)nc(SCC(=O)Nc2ccccc2F)n1,c1cccc(F)c1NC(CSc1nc(C)cc(C)n1)=O
Cc1cc(C)nc(SCC(=O)Nc2ccccc2F)n1,c1(C)nc(SCC(=O)Nc2ccccc2F)nc(C)c1
Cn1nc2ccc([S@@+](=O)([OH2+])N3CCOCC3)cn2c1=O,c1(=O)n(C)nc2ccc([S@@+]([OH2+])(N3CCOCC3)=O)cn12
Cn1nc2ccc([S@@+](=O)([OH2+])N3CCOCC3)cn2c1=O,n1c2n(c(=O)n1C)cc([S@+](=O)(N1CCOCC1)[OH2+])cc2
Cn1nc2ccc([S@@+](=O)([OH2+])N3CCOCC3)cn2c1=O,[S@+](=O)(c1ccc2n(c(=O)n(C)n2)c1)([OH2+])N1CCOCC1
CCn1cc([C@H]2/C(=C(\N)[O-])C(C)=Nc3ncnn32)cn1,n1(CC)cc([C@H]2/C(=C(\N)[O-])C(C)=Nc3ncnn32)cn1
CCn1cc([C@H]2/C(=C(\N)[O-])C(C)=Nc3ncnn32)cn1,n1cc([C@H]2/C(=C(/[O-])N)C(C)=Nc3ncnn32)cn1CC
CCn1cc([C@H]2/C(=C(\N)[O-])C(C)=Nc3ncnn32)cn1,n1(CC)cc([C@@H]2n3c(ncn3)N=C(C)/C2=C(\[O-])N)cn1
[O-]c1cc(-c2ccccc2)nn1-c1ccccc1,n1(-c2ccccc2)nc(-c2ccccc2)cc1[O-]
[O-]c1cc(-c2ccccc2)nn1-c1ccccc1,c1c(-n2c([O-])cc(-c3ccccc3)n2)cccc1
[O-]c1cc(-c2ccccc2)nn1-c1ccccc1,c1ccccc1-n1nc(-c2ccccc2)cc1[O-]
COc1ccc(-n2nnc(C(N)=O)c2N)cc1,O(C)c1ccc(-n2c(N)c(C(=O)N)nn2)cc1
COc1ccc(-n2nnc(C(N)=O)c2N)cc1,c1c(-n2c(N)c(C(N)=O)nn2)ccc(OC)c1
COc1ccc(-n2nnc(C(N)=O)c2N)cc1,c1c(-n2nnc(C(=O)N)c2N)ccc(OC)c1
NC(=O)c1cc(N)ccc1-n1cccn1,c1(-n2nccc2)ccc(N)cc1C(N)=O
NC(=O)c1cc(N)ccc1-n1cccn1,C(N)(=O)c1c(-n2nccc2)ccc(N)c1
NC(=O)c1cc(N)ccc1-n1cccn1,n1(-c2ccc(N)cc2C(=O)N)nccc1
Cc1nn(CCCC(=O)NC[C@@H]2CCCO2)c(=O)c2cc3occc3n12,C(CC(=O)NC[C@@H]1CCCO1)Cn1c(=O)c2cc3occc3n2c(C)n1
Cc1nn(CCCC(=O)NC[C@@H]2CCCO2)c(=O)c2cc3occc3n12,c12ccoc1cc1c(=O)n(CCCC(NC[C@@H]3CCCO3)=O)nc(C)n21
Cc1nn(CCCC(=O)NC[C@@H]2CCCO2)c(=O)c2cc3occc3n12,c1(C)nn(CCCC(NC[C@H]2OCCC2)=O)c(=O)c2cc3c(cco3)n12
Cn1ncc(NC(=O)c2c(Br)c(C(F)(F)F)nn2C)c1C(N)=O,NC(=O)c1n(C)ncc1NC(c1n(C)nc(C(F)(F)F)c1Br)=O
Cn1ncc(NC(=O)c2c(Br)c(C(F)(F)F)nn2C)c1C(N)=O,c1(C(Nc2cnn(C)c2C(N)=O)=O)c(Br)c(C(F)(F)F)nn1C
Cn1ncc(NC(=O)c2c(Br)c(C(F)(F)F)nn2C)c1C(N)=O,N(C(c1n(C)nc(C(F)(F)F)c1Br)=O)c1c(C(N)=O)n(C)nc1
Cn1ccc2c(C(=O)ON3C(=O)CCC3=O)cccc21,O=C(ON1C(=O)CCC1=O)c1c2ccn(C)c2ccc1
Cn1ccc2c(C(=O)ON3C(=O)CCC3=O)cccc21,c1(C(ON2C(=O)CCC2=O)=O)c2c(n(C)cc2)ccc1
Cn1ccc2c(C(=O)ON3C(=O)CCC3=O)cccc21,O=C1N(OC(c2c3ccn(C)c3ccc2)=O)C(=O)CC1
CCCCN1C[C@H](C(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)CC1=O,CCCCN1C[C@H](C(Nc2ccc([S@@+]([OH2+])(N)=O)cc2)=O)CC1=O
CCCCN1C[C@H](C(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)CC1=O,CCCCN1C[C@H](C(Nc2ccc([S@@+](N)(=O)[OH2+])cc2)=O)CC1=O
CCCCN1C[C@H](C(=O)Nc2ccc([S@@+](N)(=O)[OH2+])cc2)CC1=O,C1[C@@H](C(Nc2ccc([S@+](=O)(N)[OH2+])cc2)=O)CN(CCCC)C1=O
CC[C@@H](C(=O)[O-])n1ccc(C(=O)[O-])n1,c1(C(=O)[O-])nn([C@@H](CC)C([O-])=O)cc1
CC[C@@H](C(=O)[O-])n1ccc(C(=O)[O-])n1,n1n([C@@H](CC)C([O-])=O)ccc1C([O-])=O
CC[C@@H](C(=O)[O-])n1ccc(C(=O)[O-])n1,c1(C([O-])=O)nn([C@@H](CC)C([O-])=O)cc1
CCn1cc(NC(=O)c2cnn(CC)c2C)c(C(N)=O)n1,n1n(CC)cc(NC(=O)c2c(C)n(CC)nc2)c1C(N)=O
CCn1cc(NC(=O)c2cnn(CC)c2C)c(C(N)=O)n1,n1n(CC)c(C)c(C(Nc2c(C(N)=O)nn(CC)c2)=O)c1
CCn1cc(NC(=O)c2cnn(CC)c2C)c(C(N)=O)n1,n1n(CC)c(C)c(C(=O)Nc2c(C(N)=O)nn(CC)c2)c1
O=C([O-])C1CCN(c2cn[n-]c(=O)c2)CC1,C1(C(=O)[O-])CCN(c2cn[n-]c(=O)c2)CC1
O=C([O-])C1CCN(c2cn[n-]c(=O)c2)CC1,C1C(C([O-])=O)CCN(c2cc(=O)[n-]nc2)C1
O=C([O-])C1CCN(c2cn[n-]c(=O)c2)CC1,N1(c2cc(=O)[n-]nc2)CCC(C([O-])=O)CC1
CNC(=O)c1nc(-c2ccccc2)n2c1CCN(C(=O)c1ccncn1)CC2,c1(-c2ccccc2)nc(C(=O)NC)c2n1CCN(C(=O)c1ncncc1)CC2
CNC(=O)c1nc(-c2ccccc2)n2c1CCN(C(=O)c1ccncn1)CC2,c1(-c2ccccc2)n2c(c(C(NC)=O)n1)CCN(C(=O)c1ncncc1)CC2
CNC(=O)c1nc(-c2ccccc2)n2c1CCN(C(=O)c1ccncn1)CC2,c1ccc(-c2n3c(c(C(=O)NC)n2)CCN(C(=O)c2ccncn2)CC3)cc1
Cn1cc(C[N@H+]2CC(=O)N(CCc3ccccc3)C[C@H](O)C2)cn1,C1N(CCc2ccccc2)C(=O)C[N@H+](Cc2cnn(C)c2)C[C@H]1O
Cn1cc(C[N@H+]2CC(=O)N(CCc3ccccc3)C[C@H](O)C2)cn1,c1ccccc1CCN1C[C@H](O)C[N@@H+](Cc2cn(C)nc2)CC1=O
Cn1cc(C[N@H+]2CC(=O)N(CCc3ccccc3)C[C@H](O)C2)cn1,C1(=O)N(CCc2ccccc2)C[C@H](O)C[N@@H+](Cc2cnn(C)c2)C1
c1cc(-c2nc(Cn3cncn3)n[nH]2)ccn1,n1c(-c2ccncc2)[nH]nc1Cn1ncnc1
c1cc(-c2nc(Cn3cncn3)n[nH]2)ccn1,[nH]1nc(Cn2cncn2)nc1-c1ccncc1
c1cc(-c2nc(Cn3cncn3)n[nH]2)ccn1,c1(-c2nc(Cn3ncnc3)n[nH]2)ccncc1
O=C([O-])c1ccc(N[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)cc1,O=C(c1ccc(N[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)cc1)[O-]
O=C([O-])c1ccc(N[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)cc1,c1(C([O-])=O)ccc(N[C@H]2[C@@H](O)[C@H](O)[C@@H](O)CO2)cc1
O=C([O-])c1ccc(N[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)cc1,O[C@H]1[C@H](O)[C@@H](O)CO[C@H]1Nc1ccc(C([O-])=O)cc1
CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,C(NCC)(=O)Cn1c2c(=O)n(C)c(=O)n(C)c2nc1
CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,O=C(Cn1c2c(n(C)c(=O)n(C)c2=O)nc1)NCC
CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,Cn1c(=O)n(C)c(=O)c2n(CC(NCC)=O)cnc21
NC(=O)C1CCN(C(=O)[C@@H]2CC(=O)N(Cc3ccccc3)C2)CC1,O=C(N)C1CCN(C(=O)[C@H]2CN(Cc3ccccc3)C(=O)C2)CC1
NC(=O)C1CCN(C(=O)[C@@H]2CC(=O)N(Cc3ccccc3)C2)CC1,c1ccccc1CN1C(=O)C[C@@H](C(N2CCC(C(=O)N)CC2)=O)C1
NC(=O)C1CCN(C(=O)[C@@H]2CC(=O)N(Cc3ccccc3)C2)CC1,C(=O)(C1CCN(C([C@@H]2CC(=O)N(Cc3ccccc3)C2)=O)CC1)N
O=c1c2cnc3ncnn3c2ccn1C[C@H]1CCCO1,n1n2c(nc1)ncc1c(=O)n(C[C@@H]3OCCC3)ccc12
O=c1c2cnc3ncnn3c2ccn1C[C@H]1CCCO1,c12ncc3c(=O)n(C[C@@H]4OCCC4)ccc3n1ncn2
O=c1c2cnc3ncnn3c2ccn1C[C@H]1CCCO1,c1n(C[C@H]2CCCO2)c(=O)c2c(n3c(ncn3)nc2)c1
Cc1nn(C)cc1/C=c1\sc2nc([O-])c(N)c(=O)n2c1=O,O=c1n2c(=O)c(N)c([O-])nc2s/c1=C\c1cn(C)nc1C
Cc1nn(C)cc1/C=c1\sc2nc([O-])c(N)c(=O)n2c1=O,c1n(C)nc(C)c1/C=c1/c(=O)n2c(=O)c(N)c([O-])nc2s1
Cc1nn(C)cc1/C=c1\sc2nc([O-])c(N)c(=O)n2c1=O,C(\c1cn(C)nc1C)=c1\sc2n(c1=O)c(=O)c(N)c([O-])n2
C=CCNC(=O)CCNC(=O)N1CC(=O)Nc2ccccc21,c1ccc2c(c1)NC(=O)CN2C(=O)NCCC(=O)NCC=C
C=CCNC(=O)CCNC(=O)N1CC(=O)Nc2ccccc21,C(CNC(=O)CCNC(=O)N1CC(=O)Nc2ccccc21)=C
C=CCNC(=O)CCNC(=O)N1CC(=O)Nc2ccccc21,O=C(N1c2c(cccc2)NC(=O)C1)NCCC(NCC=C)=O
Cc1ccc(-n2c(=O)c3sccc3n(CC(=O)N3CCCCCC3)c2=O)cc1,c1(C)ccc(-n2c(=O)c3c(n(CC(=O)N4CCCCCC4)c2=O)ccs3)cc1
Cc1ccc(-n2c(=O)c3sccc3n(CC(=O)N3CCCCCC3)c2=O)cc1,c1cc(C)ccc1-n1c(=O)n(CC(=O)N2CCCCCC2)c2c(c1=O)scc2
Cc1ccc(-n2c(=O)c3sccc3n(CC(=O)N3CCCCCC3)c2=O)cc1,c1csc2c(=O)n(-c3ccc(C)cc3)c(=O)n(CC(=O)N3CCCCCC3)c12
O=C1C[C@@H](C(=O)[O-])[C@H](c2ccc3c(c2)OCCO3)O1,c12c(ccc([C@H]3[C@H](C([O-])=O)CC(=O)O3)c1)OCCO2
O=C1C[C@@H](C(=O)[O-])[C@H](c2ccc3c(c2)OCCO3)O1,[C@@H]1(c2cc3c(cc2)OCCO3)OC(=O)C[C@H]1C(=O)[O-]
O=C1C[C@@H](C(=O)[O-])[C@H](c2ccc3c(c2)OCCO3)O1,C1COc2cc([C@@H]3OC(=O)C[C@H]3C(=O)[O-])ccc2O1
N#CCCn1cc(F)c(N)nc1=O,O=c1n(CCC#N)cc(F)c(N)n1
N#CCCn1cc(F)c(N)nc1=O,c1(F)cn(CCC#N)c(=O)nc1N
CC1=NN(C(=O)[C@@H](C)n2cc([N+](=O)[O-])cn2)[C@@](O)(C(F)F)C1,C1[C@@](C(F)F)(O)N(C(=O)[C@@H](C)n2cc([N+]([O-])=O)cn2)N=C1C
CC1=NN(C(=O)[C@@H](C)n2cc([N+](=O)[O-])cn2)[C@@](O)(C(F)F)C1,[N+]([O-])(=O)c1cnn([C@@H](C(=O)N2[C@@](O)(C(F)F)CC(C)=N2)C)c1
CC1=NN(C(=O)[C@@H](C)n2cc([N+](=O)[O-])cn2)[C@@](O)(C(F)F)C1,C(N1N=C(C)C[C@]1(O)C(F)F)(=O)[C@@H](C)n1cc([N+]([O-])=O)cn1
CN1C(=O)CO[C@@H](C(=O)[O-])[C@@H]1c1ccccc1,C1O[C@@H](C(=O)[O-])[C@H](c2ccccc2)N(C)C1=O
CN1C(=O)CO[C@@H](C(=O)[O-])[C@@H]1c1ccccc1,c1c([C@H]2[C@H](C(=O)[O-])OCC(=O)N2C)cccc1
CN1C(=O)CO[C@@H](C(=O)[O-])[C@@H]1c1ccccc1,O=C([O-])[C@@H]1OCC(=O)N(C)[C@H]1c1ccccc1
NC(=O)c1cccc(C(N)=O)c1,O=C(c1cc(C(N)=O)ccc1)N
NC(=O)c1cccc(C(N)=O)c1,C(=O)(N)c1cc(C(N)=O)ccc1
NC(=O)c1cccc(C(N)=O)c1,c1(C(N)=O)cc(C(=O)N)ccc1
Cn1cnc2ccc(NC(=O)CCCn3cccn3)cc2c1=O,O=c1n(C)cnc2ccc(NC(=O)CCCn3cccn3)cc21
Cn1cnc2ccc(NC(=O)CCCn3cccn3)cc2c1=O,N(c1cc2c(ncn(C)c2=O)cc1)C(CCCn1nccc1)=O
Cn1cnc2ccc(NC(=O)CCCn3cccn3)cc2c1=O,c1cc2c(c(=O)n(C)cn2)cc1NC(=O)CCCn1cccn1
O=C(CN1C(=O)CCn2nc(-c3ccc(Cl)cc3)cc21)NC[C@@H]1CCCO1,C1C[C@@H](CNC(=O)CN2C(=O)CCn3nc(-c4ccc(Cl)cc4)cc32)OC1
O=C(CN1C(=O)CCn2nc(-c3ccc(Cl)cc3)cc21)NC[C@@H]1CCCO1,N1(CC(=O)NC[C@H]2OCCC2)c2n(nc(-c3ccc(Cl)cc3)c2)CCC1=O
O=C(CN1C(=O)CCn2nc(-c3ccc(Cl)cc3)cc21)NC[C@@H]1CCCO1,N1(CC(=O)NC[C@H]2OCCC2)C(=O)CCn2nc(-c3ccc(Cl)cc3)cc21
CC(C)C[C@H](NC(=O)Cn1ncc2ccccc2c1=O)C(=O)[O-],c1c2c(cnn(CC(N[C@H](C(=O)[O-])CC(C)C)=O)c2=O)ccc1
CC(C)C[C@H](NC(=O)Cn1ncc2ccccc2c1=O)C(=O)[O-],c1c2c(cnn(CC(N[C@@H](CC(C)C)C(=O)[O-])=O)c2=O)ccc1
CC(C)C[C@H](NC(=O)Cn1ncc2ccccc2c1=O)C(=O)[O-],c1ccc2c(c1)c(=O)n(CC(=O)N[C@H](C(=O)[O-])CC(C)C)nc2
Cc1nn(CC(=O)[O-])c2nc(-c3cnn(C)c3C)cc(C(F)F)c12,Cc1c2c(C(F)F)cc(-c3c(C)n(C)nc3)nc2n(CC(=O)[O-])n1
Cc1nn(CC(=O)[O-])c2nc(-c3cnn(C)c3C)cc(C(F)F)c12,c12n(CC([O-])=O)nc(C)c1c(C(F)F)cc(-c1cnn(C)c1C)n2
Cc1nn(CC(=O)[O-])c2nc(-c3cnn(C)c3C)cc(C(F)F)c12,C(c1cc(-c2c(C)n(C)nc2)nc2n(CC(=O)[O-])nc(C)c12)(F)F
OC[C@H]1O[C@H](n2nnc3ccccc32)[C@@H](O)[C@@H]1O,c1cc2c(n([C@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)nn2)cc1
OC[C@H]1O[C@H](n2nnc3ccccc32)[C@@H](O)[C@@H]1O,[C@H]1(O)[C@H](O)[C@@H](n2c3ccccc3nn2)O[C@@H]1CO
OC[C@H]1O[C@H](n2nnc3ccccc32)[C@@H](O)[C@@H]1O,n1nc2c(cccc2)n1[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
Cc1ccc(-c2nnn(CC(N)=O)n2)cc1N,n1c(-c2ccc(C)c(N)c2)nn(CC(N)=O)n1
Cc1ccc(-c2nnn(CC(N)=O)n2)cc1N,C(N)(Cn1nc(-c2ccc(C)c(N)c2)nn1)=O
Cc1ccc(-c2nnn(CC(N)=O)n2)cc1N,n1(CC(N)=O)nnc(-c2cc(N)c(C)cc2)n1
CC(=O)NC(NC(C)=O)c1ccc2c(c1)OCO2,N(C(=O)C)C(c1ccc2c(c1)OCO2)NC(=O)C
CC(=O)NC(NC(C)=O)c1ccc2c(c1)OCO2,O=C(C)NC(c1ccc2c(c1)OCO2)NC(=O)C
CC(=O)NC(NC(C)=O)c1ccc2c(c1)OCO2,c12ccc(C(NC(=O)C)NC(=O)C)cc1OCO2
O=C(Cn1c(CO)nc2ccccc21)N1CCOCC1,O1CCN(C(Cn2c(CO)nc3ccccc23)=O)CC1
O=C(Cn1c(CO)nc2ccccc21)N1CCOCC1,C(C(N1CCOCC1)=O)n1c(CO)nc2ccccc21
O=C(Cn1c(CO)nc2ccccc21)N1CCOCC1,C1OCCN(C(Cn2c3ccccc3nc2CO)=O)C1
COC(=O)c1cc2cc(OC)ccc2oc1=O,c1cc2c(cc1OC)cc(C(OC)=O)c(=O)o2
COC(=O)c1cc2cc(OC)ccc2oc1=O,c1(OC)ccc2oc(=O)c(C(OC)=O)cc2c1
COC(=O)c1cc2cc(OC)ccc2oc1=O,c1cc(OC)cc2cc(C(=O)OC)c(=O)oc12
CCn1cc(-n2c(=S)[nH]c3ccccc3c2=O)c(C(N)=O)n1,c1(=S)[nH]c2c(c(=O)n1-c1c(C(=O)N)nn(CC)c1)cccc2
CCn1cc(-n2c(=S)[nH]c3ccccc3c2=O)c(C(N)=O)n1,[nH]1c2c(cccc2)c(=O)n(-c2c(C(N)=O)nn(CC)c2)c1=S
CCn1cc(-n2c(=S)[nH]c3ccccc3c2=O)c(C(N)=O)n1,c1n(CC)nc(C(N)=O)c1-n1c(=O)c2c(cccc2)[nH]c1=S
Cc1cc(C(=O)N2CCc3c(c(-c4nncn4CC4CC4)nn3C)C2)nn1C,C1N(C(=O)c2nn(C)c(C)c2)Cc2c(-c3nncn3CC3CC3)nn(C)c2C1
Cc1cc(C(=O)N2CCc3c(c(-c4nncn4CC4CC4)nn3C)C2)nn1C,O=C(c1cc(C)n(C)n1)N1Cc2c(-c3n(CC4CC4)cnn3)nn(C)c2CC1
Cc1cc(C(=O)N2CCc3c(c(-c4nncn4CC4CC4)nn3C)C2)nn1C,n1ncn(CC2CC2)c1-c1c2c(n(C)n1)CCN(C(=O)c1cc(C)n(C)n1)C2
CN(C)C(=O)c1cc2n(n1)CCN(C(=O)c1ccco1)C2,c12cc(C(N(C)C)=O)nn1CCN(C(c1ccco1)=O)C2
CN(C)C(=O)c1cc2n(n1)CCN(C(=O)c1ccco1)C2,C1N(C(c2occc2)=O)Cc2cc(C(N(C)C)=O)nn2C1
CN(C)C(=O)c1cc2n(n1)CCN(C(=O)c1ccco1)C2,c1c2n(nc1C(N(C)C)=O)CCN(C(=O)c1ccco1)C2
CO[C@H]1C[C@H]2CN(C(=O)Cn3nc(C)cc3C)CC(=O)N2C1,[C@@H]1(OC)CN2[C@@H](C1)CN(C(=O)Cn1nc(C)cc1C)CC2=O
CO[C@H]1C[C@H]2CN(C(=O)Cn3nc(C)cc3C)CC(=O)N2C1,C1[C@@H](OC)C[C@H]2CN(C(=O)Cn3nc(C)cc3C)CC(=O)N12
CO[C@H]1C[C@H]2CN(C(=O)Cn3nc(C)cc3C)CC(=O)N2C1,CO[C@H]1C[C@@H]2N(C(=O)CN(C(Cn3c(C)cc(C)n3)=O)C2)C1
COCc1nnc(NC(=O)CCCc2nnc3ccccn23)s1,c1(COC)nnc(NC(CCCc2nnc3ccccn32)=O)s1
COCc1nnc(NC(=O)CCCc2nnc3ccccn23)s1,c1(COC)sc(NC(=O)CCCc2n3ccccc3nn2)nn1
COCc1nnc(NC(=O)CCCc2nnc3ccccn23)s1,n1c(COC)sc(NC(CCCc2nnc3ccccn32)=O)n1
N#CCN(CC#N)C(=O)CC[S@@+](=O)([OH2+])Cc1ccccc1,O=C(CC[S@@+](=O)([OH2+])Cc1ccccc1)N(CC#N)CC#N
N#CCN(CC#N)C(=O)CC[S@@+](=O)([OH2+])Cc1ccccc1,N#CCN(C(CC[S@@+](=O)([OH2+])Cc1ccccc1)=O)CC#N
N#CCN(CC#N)C(=O)CC[S@@+](=O)([OH2+])Cc1ccccc1,c1c(C[S@+]([OH2+])(CCC(N(CC#N)CC#N)=O)=O)cccc1
COC(=O)CCC(=O)Nc1ccccc1C(N)=O,O=C(N)c1c(NC(CCC(OC)=O)=O)cccc1
COC(=O)CCC(=O)Nc1ccccc1C(N)=O,c1(NC(=O)CCC(=O)OC)ccccc1C(N)=O
COC(=O)CCC(=O)Nc1ccccc1C(N)=O,O=C(CCC(Nc1c(C(N)=O)cccc1)=O)OC
Cn1ccc(C(=O)Nc2ccc(NC(=O)c3nc4ncccn4n3)cc2)n1,Cn1ccc(C(=O)Nc2ccc(NC(=O)c3nn4c(n3)nccc4)cc2)n1
Cn1ccc(C(=O)Nc2ccc(NC(=O)c3nc4ncccn4n3)cc2)n1,N(c1ccc(NC(c2ccn(C)n2)=O)cc1)C(c1nc2n(cccn2)n1)=O
Cn1ccc(C(=O)Nc2ccc(NC(=O)c3nc4ncccn4n3)cc2)n1,c1ccn2c(nc(C(=O)Nc3ccc(NC(c4ccn(C)n4)=O)cc3)n2)n1
CSc1nc2sc3c(c2c(=O)n1-c1ccccc1C)CCCC3,c1(SC)n(-c2ccccc2C)c(=O)c2c(n1)sc1c2CCCC1
CSc1nc2sc3c(c2c(=O)n1-c1ccccc1C)CCCC3,C1Cc2c3c(sc2CC1)nc(SC)n(-c1c(C)cccc1)c3=O
CSc1nc2sc3c(c2c(=O)n1-c1ccccc1C)CCCC3,n1c2c(c(=O)n(-c3c(C)cccc3)c1SC)c1c(s2)CCCC1
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccncc3)C2)n(C)n1,c1cnccc1[C@@H]1CN(C(=O)c2cc(C)nn2C)C[C@H]1CO
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccncc3)C2)n(C)n1,Cc1cc(C(=O)N2C[C@@H](c3ccncc3)[C@H](CO)C2)n(C)n1
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccncc3)C2)n(C)n1,c1([C@@H]2CN(C(=O)c3n(C)nc(C)c3)C[C@H]2CO)ccncc1
COCc1nnc2n1CC[C@@H](NC(=O)c1ccn(C)n1)CC2,Cn1ccc(C(=O)N[C@@H]2CCn3c(nnc3COC)CC2)n1
COCc1nnc2n1CC[C@@H](NC(=O)c1ccn(C)n1)CC2,c1(COC)nnc2n1CC[C@@H](NC(=O)c1ccn(C)n1)CC2
COCc1nnc2n1CC[C@@H](NC(=O)c1ccn(C)n1)CC2,c1cc(C(N[C@@H]2CCn3c(COC)nnc3CC2)=O)nn1C
Cn1c(=O)c2c(ncn2CC(=O)[O-])n(C)c1=O,c1(=O)n(C)c2c(c(=O)n1C)n(CC([O-])=O)cn2
Cn1c(=O)c2c(ncn2CC(=O)[O-])n(C)c1=O,O=c1n(C)c(=O)n(C)c2c1n(CC(=O)[O-])cn2
Cn1c(=O)c2c(ncn2CC(=O)[O-])n(C)c1=O,C(Cn1c2c(=O)n(C)c(=O)n(C)c2nc1)(=O)[O-]
